"","num_hecho","dia_ocu","mes_ocu","año_ocu","dia_sem_ocu","hora_ocu","depto_ocu","areag_ocu","sexo_pil","edad_pil","g_edad_pil","estado_pil","tipo_vehi","color_vehi","modelo_vehi","causa_acc"
"2025",1631,6,6,9,6,22,5,2,2,36,1,9,4,99,9999,4
"2026",1064,7,4,9,2,8,22,1,1,36,1,9,5,2,9999,1
"2027",3369,16,12,9,3,19,5,1,1,36,1,9,5,2,9999,1
"2028",3481,27,12,9,7,NA,1,1,1,36,1,9,5,7,9999,1
"2029",950,27,3,9,5,0,1,1,1,36,1,9,6,9,2007,1
"2030",2507,26,8,9,3,17,6,2,1,36,1,9,9,2,9999,1
"2031",3501,28,12,9,1,19,14,2,1,36,1,9,9,3,9999,1
"2032",1821,28,6,9,7,17,1,1,1,36,1,2,1,5,9999,1
"2033",540,18,2,9,3,20,16,1,1,36,1,2,3,9,1993,1
"2034",875,18,3,9,3,0,12,2,1,36,1,2,3,6,1996,1
"2035",2654,14,9,9,1,19,13,1,2,36,1,2,3,2,9999,1
"2036",107,11,1,9,7,15,11,2,1,36,1,2,3,14,1985,2
"2037",2389,14,8,9,5,0,14,2,1,36,1,2,4,1,9999,1
"2038",1488,17,5,9,7,22,7,1,1,36,1,2,9,6,2006,2
"2039",1798,26,6,9,5,19,1,1,1,36,1,1,1,2,1990,1
"2040",3073,3,11,9,2,20,1,1,1,36,1,1,1,11,1995,1
"2041",1289,28,4,9,2,19,1,1,1,36,1,1,1,99,9999,1
"2042",1668,11,6,9,4,1,1,1,1,36,1,1,1,5,9999,1
"2043",3011,28,10,9,3,20,1,1,1,36,1,1,1,99,9999,1
"2044",1925,9,7,9,4,17,1,1,1,36,1,1,2,10,1997,1
"2045",2493,24,8,9,1,21,6,2,1,36,1,1,2,2,2000,1
"2046",1915,9,7,9,4,21,1,1,1,36,1,1,2,5,2004,1
"2047",2066,26,7,9,7,17,6,2,1,36,1,1,2,6,9999,1
"2048",2459,22,8,9,6,7,1,1,1,36,1,1,3,4,2005,1
"2049",3165,18,11,9,3,9,9,1,1,36,1,1,3,2,2006,1
"2050",157,15,1,9,4,17,2,2,1,36,1,1,3,2,2007,1
"2051",737,6,3,9,5,16,1,2,1,36,1,1,3,2,2007,1
"2052",1178,17,4,9,5,22,1,1,1,36,1,1,3,99,9999,1
"2053",1981,16,7,9,4,1,1,1,1,36,1,1,3,5,9999,1
"2054",2086,28,7,9,2,17,3,2,1,36,1,1,3,6,9999,1
"2055",2092,29,7,9,3,18,12,2,1,36,1,1,3,99,9999,1
"2056",1507,19,5,9,2,6,12,2,1,36,1,1,3,99,9999,2
"2057",1174,17,4,9,5,5,21,2,1,36,1,1,3,4,2008,3
"2058",1199,19,4,9,7,11,19,2,1,36,1,1,3,11,1989,4
"2059",1993,17,7,9,5,0,18,2,1,36,1,1,4,5,2008,1
"2060",28,2,1,9,5,10,18,2,2,36,1,1,4,99,9999,2
"2061",2016,20,7,9,1,16,1,1,1,36,1,1,4,5,9999,2
"2062",2349,9,8,9,7,19,20,2,1,36,1,1,4,99,9999,2
"2063",1662,9,6,9,2,10,14,1,1,36,1,1,5,2,1995,1
"2064",1384,7,5,9,4,19,1,1,1,36,1,1,5,99,9999,2
"2065",217,21,1,9,3,21,5,2,1,36,1,1,6,3,1995,1
"2066",2069,26,7,9,7,15,7,2,1,36,1,1,7,3,9999,1
"2067",3390,19,12,9,6,14,1,2,1,36,1,1,7,2,1983,4
"2068",144,14,1,9,3,14,18,2,1,36,1,1,9,2,2003,1
"2069",1881,5,7,9,7,0,1,1,1,36,1,1,9,11,2008,1
"2070",630,25,2,9,3,7,10,2,1,37,1,9,1,4,2008,1
"2071",3512,30,12,9,3,15,19,2,1,37,1,9,1,2,2008,1
"2072",2798,2,10,9,5,23,1,2,1,37,1,9,1,4,9999,1
"2073",3248,30,11,9,1,14,5,2,1,37,1,9,1,2,9999,1
"2074",3526,31,12,9,4,19,11,2,1,37,1,9,1,7,9999,1
"2075",2624,11,9,9,5,15,10,2,1,37,1,9,3,2,2006,1
"2076",3280,5,12,9,6,4,18,2,1,37,1,9,3,1,9999,1
"2077",3459,24,12,9,4,18,2,2,1,37,1,9,3,2,1986,2
"2078",774,8,3,9,7,9,15,2,1,37,1,9,3,2,9999,2
"2079",3069,2,11,9,1,11,8,2,1,37,1,9,3,99,9999,2
"2080",2969,22,10,9,4,21,18,2,1,37,1,9,4,3,2005,1
"2081",2483,23,8,9,7,23,17,2,1,37,1,9,4,3,9999,1
"2082",2345,8,8,9,6,17,10,2,1,37,1,9,4,1,9999,3
"2083",2505,26,8,9,3,7,20,2,1,37,1,9,5,6,9999,1
"2084",1063,7,4,9,2,20,22,2,1,37,1,9,5,2,9999,3
"2085",1355,5,5,9,2,9,19,2,1,37,1,9,5,2,2008,4
"2086",997,31,3,9,2,16,6,2,1,37,1,9,5,8,9999,4
"2087",870,18,3,9,3,12,22,2,1,37,1,9,6,2,1999,1
"2088",2433,19,8,9,3,6,2,2,1,37,1,9,9,1,9999,1
"2089",2727,24,9,9,4,17,1,2,1,37,1,9,9,6,9999,3
"2090",1838,30,6,9,2,15,1,1,1,37,1,9,11,99,9999,1
"2091",3007,27,10,9,2,16,5,2,1,37,1,9,12,1,1995,1
"2092",1281,26,4,9,7,19,1,1,1,37,1,9,12,1,9999,1
"2093",932,25,3,9,3,18,10,1,1,37,1,2,1,8,1995,1
"2094",1319,2,5,9,6,0,1,1,1,37,1,2,1,9,1999,1
"2095",3515,30,12,9,3,16,16,2,1,37,1,2,3,6,2001,1
"2096",279,26,1,9,1,15,13,2,1,37,1,2,3,5,9999,1
"2097",1336,3,5,9,7,1,9,1,1,37,1,2,3,4,9999,1
"2098",1406,10,5,9,6,21,16,2,1,37,1,2,3,6,9999,1
"2099",2443,20,8,9,4,22,10,2,1,37,1,2,3,11,9999,1
"2100",3199,22,11,9,7,15,10,2,1,37,1,2,3,1,9999,1
"2101",3455,24,12,9,4,16,1,2,1,37,1,2,3,2,9999,1
"2102",740,6,3,9,5,0,13,2,1,37,1,2,3,99,1990,2
"2103",1456,14,5,9,4,23,16,1,1,37,1,2,3,9,2001,2
"2104",239,23,1,9,5,5,17,2,1,37,1,2,3,3,9999,2
"2105",2908,16,10,9,5,14,15,2,1,37,1,2,4,5,2007,1
"2106",2753,27,9,9,7,0,18,1,1,37,1,2,4,99,9999,4
"2107",2476,23,8,9,7,18,21,2,1,37,1,2,7,7,1993,1
"2108",2400,16,8,9,7,2,1,1,2,37,1,2,8,1,1995,2
"2109",766,8,3,9,7,17,5,2,1,37,1,1,1,1,1992,1
"2110",2079,27,7,9,1,18,1,2,2,37,1,1,1,4,1997,1
"2111",2385,14,8,9,5,13,1,1,2,37,1,1,1,6,1998,1
"2112",711,3,3,9,2,14,9,2,1,37,1,1,1,2,2007,1
"2113",895,21,3,9,6,15,5,2,1,37,1,1,1,5,2007,1
"2114",591,22,2,9,7,21,9,1,1,37,1,1,1,2,9999,1
"2115",2948,20,10,9,2,21,1,1,1,37,1,1,1,4,9999,1
"2116",3245,29,11,9,7,12,5,2,1,37,1,1,1,5,9999,1
"2117",1983,16,7,9,4,12,19,2,1,37,1,1,1,2,1985,2
"2118",648,27,2,9,5,8,22,2,1,37,1,1,2,4,1989,1
"2119",2700,19,9,9,6,19,15,2,1,37,1,1,2,9,1997,1
"2120",614,23,2,9,1,14,17,2,1,37,1,1,2,2,1998,1
"2121",2362,11,8,9,2,14,13,2,1,37,1,1,3,3,1985,1
"2122",775,8,3,9,7,22,2,1,1,37,1,1,3,9,1987,1
"2123",32,2,1,9,5,19,4,2,1,37,1,1,3,2,9999,1
"2124",1511,20,5,9,3,23,1,1,1,37,1,1,3,2,9999,1
"2125",3259,2,12,9,3,12,1,1,1,37,1,1,3,4,9999,1
"2126",1613,4,6,9,4,17,22,2,1,37,1,1,3,1,1991,2
"2127",1567,29,5,9,5,23,13,2,1,37,1,1,3,3,1996,3
"2128",1191,18,4,9,6,15,20,2,1,37,1,1,3,99,2000,3
"2129",2336,8,8,9,6,10,1,1,1,37,1,1,3,5,9999,3
"2130",87,10,1,9,6,21,1,2,1,37,1,1,4,5,2008,1
"2131",348,1,2,9,7,0,12,2,1,37,1,1,4,99,9999,1
"2132",231,22,1,9,4,17,14,1,1,37,1,1,4,99,9999,2
"2133",289,28,1,9,3,17,1,1,1,37,1,1,5,99,1998,1
"2134",167,16,1,9,5,10,5,2,1,37,1,1,5,2,2005,1
"2135",147,14,1,9,3,11,1,2,1,37,1,1,5,2,9999,1
"2136",1988,16,7,9,4,18,18,2,1,37,1,1,6,2,1993,1
"2137",2568,2,9,9,3,12,5,2,1,37,1,1,6,2,1994,1
"2138",827,13,3,9,5,20,10,2,1,37,1,1,6,2,2000,1
"2139",872,18,3,9,3,1,5,2,1,37,1,1,6,1,9999,1
"2140",2377,13,8,9,4,5,1,1,1,37,1,1,6,99,9999,2
"2141",1270,26,4,9,7,19,20,2,1,37,1,1,7,2,2007,1
"2142",2031,21,7,9,2,13,5,2,1,37,1,1,8,5,2002,1
"2143",949,27,3,9,5,2,1,1,1,37,1,1,10,2,2008,1
"2144",2588,6,9,9,7,13,1,1,1,38,1,9,1,9,1983,1
"2145",2846,9,10,9,5,10,5,2,1,38,1,9,1,5,1997,1
"2146",1750,20,6,9,6,0,5,2,1,38,1,9,1,4,9999,1
"2147",1958,13,7,9,1,22,19,2,1,38,1,9,1,4,9999,1
"2148",2877,13,10,9,2,9,22,2,1,38,1,9,1,4,9999,1
"2149",2395,15,8,9,6,1,3,2,1,38,1,9,1,8,1991,2
"2150",1291,28,4,9,2,0,3,1,1,38,1,9,1,6,9999,2
"2151",1909,7,7,9,2,4,6,2,1,38,1,9,3,6,9999,1
"2152",2869,12,10,9,1,14,16,2,1,38,1,9,3,2,9999,3
"2153",2746,26,9,9,6,6,13,2,1,38,1,9,3,4,9999,4
"2154",3211,24,11,9,2,17,15,2,1,38,1,9,3,9,9999,4
"2155",821,13,3,9,5,2,1,1,1,38,1,9,5,2,1999,1
"2156",96,10,1,9,6,23,14,2,1,38,1,9,5,3,9999,3
"2157",1068,7,4,9,2,7,18,2,1,38,1,9,6,1,1998,1
"2158",35,3,1,9,6,18,10,2,1,38,1,9,6,2,9999,1
"2159",2517,27,8,9,4,11,6,2,1,38,1,9,7,6,1987,1
"2160",2898,15,10,9,4,16,4,2,1,38,1,9,9,3,9999,1
"2161",2872,12,10,9,1,16,10,2,2,38,1,9,12,7,1988,3
"2162",3058,1,11,9,7,14,10,1,1,38,1,9,14,1,9999,1
"2163",1779,23,6,9,2,1,20,2,1,38,1,2,1,99,1995,1
"2164",1375,7,5,9,4,17,1,1,1,38,1,2,1,9,2002,1
"2165",2457,22,8,9,6,23,1,1,1,38,1,2,1,2,2006,1
"2166",1485,17,5,9,7,6,17,2,1,38,1,2,1,1,9999,1
"2167",168,16,1,9,5,21,9,1,2,38,1,2,1,6,2006,3
"2168",763,8,3,9,7,16,5,2,1,38,1,2,1,5,9999,4
"2169",3005,26,10,9,1,20,6,2,1,38,1,2,2,7,1986,1
"2170",1740,19,6,9,5,20,10,2,1,38,1,2,2,11,1995,1
"2171",27,2,1,9,5,12,9,2,1,38,1,2,3,1,1986,1
"2172",1467,16,5,9,6,1,5,2,1,38,1,2,3,6,1987,1
"2173",682,1,3,9,7,17,3,2,1,38,1,2,3,4,2003,1
"2174",428,8,2,9,7,0,13,2,1,38,1,2,3,9,9999,2
"2175",3209,24,11,9,2,19,22,2,1,38,1,2,4,3,9999,1
"2176",1453,14,5,9,4,18,20,2,1,38,1,2,4,99,9999,2
"2177",3325,11,12,9,5,21,1,2,1,38,1,2,14,1,2005,3
"2178",1935,11,7,9,6,18,1,1,1,38,1,1,1,2,1990,1
"2179",1891,5,7,9,7,16,9,2,1,38,1,1,1,2,1991,1
"2180",215,21,1,9,3,10,1,1,1,38,1,1,1,2,1995,1
"2181",309,30,1,9,5,2,1,1,1,38,1,1,1,6,1995,1
"2182",2852,10,10,9,6,1,1,1,2,38,1,1,1,6,1998,1
"2183",1519,21,5,9,4,11,9,1,2,38,1,1,1,6,1999,1
"2184",1633,6,6,9,6,17,16,2,2,38,1,1,1,3,2007,1
"2185",139,14,1,9,3,17,1,1,1,38,1,1,1,2,2008,1
"2186",2056,25,7,9,6,16,13,2,1,38,1,1,1,9,9999,1
"2187",1951,12,7,9,7,23,9,1,1,38,1,1,2,7,2007,1
"2188",3212,24,11,9,2,22,5,2,2,38,1,1,2,4,9999,1
"2189",2632,11,9,9,5,3,3,2,1,38,1,1,3,4,1985,1
"2190",278,26,1,9,1,11,13,2,1,38,1,1,3,9,1991,1
"2191",1675,11,6,9,4,7,7,2,1,38,1,1,3,5,1994,1
"2192",3233,28,11,9,6,9,5,2,1,38,1,1,3,2,1995,1
"2193",3449,24,12,9,4,17,1,1,1,38,1,1,3,3,1995,1
"2194",51,4,1,9,7,17,14,2,1,38,1,1,3,4,2007,1
"2195",539,18,2,9,3,9,8,2,1,38,1,1,3,5,2007,1
"2196",1555,24,5,9,7,23,1,1,1,38,1,1,3,5,2007,1
"2197",1530,22,5,9,5,9,9,2,1,38,1,1,3,5,2008,1
"2198",1694,14,6,9,7,1,1,2,1,38,1,1,3,5,9999,1
"2199",3239,29,11,9,7,7,1,1,1,38,1,1,3,99,1983,3
"2200",194,18,1,9,7,15,20,2,1,38,1,1,3,1,9999,3
"2201",1371,6,5,9,3,0,16,2,1,38,1,1,3,99,9999,3
"2202",195,18,1,9,7,1,5,2,1,38,1,1,4,2,9999,1
"2203",1516,21,5,9,4,17,1,1,1,38,1,1,4,4,9999,1
"2204",1802,26,6,9,5,10,10,2,1,38,1,1,4,99,9999,2
"2205",317,31,1,9,6,10,2,2,1,38,1,1,4,99,9999,4
"2206",1699,14,6,9,7,10,5,2,1,38,1,1,6,99,9999,1
"2207",1812,27,6,9,6,0,10,2,1,38,1,1,6,14,9999,1
"2208",2462,22,8,9,6,17,1,1,1,38,1,1,7,1,1990,1
"2209",393,6,2,9,5,20,7,2,1,38,1,1,9,4,1986,1
"2210",2178,5,8,9,3,11,16,2,1,38,1,1,9,2,2007,1
"2211",2248,5,8,9,3,11,16,2,1,38,1,1,9,2,2007,1
"2212",2318,5,8,9,3,11,16,2,1,38,1,1,9,2,2007,1
"2213",433,8,2,9,7,17,3,2,1,38,1,1,9,2,2008,1
"2214",1380,7,5,9,4,18,14,2,1,38,1,1,9,2,9999,1
"2215",340,1,2,9,7,16,6,1,1,38,1,1,14,99,9999,1
"2216",2612,9,9,9,3,10,1,1,1,39,1,9,1,8,1991,1
"2217",2535,28,8,9,5,8,1,1,1,39,1,9,1,99,1998,1
"2218",911,23,3,9,1,6,1,1,1,39,1,9,1,11,2000,1
"2219",3360,15,12,9,2,10,16,1,2,39,1,9,2,5,1998,1
"2220",762,8,3,9,7,5,3,2,1,39,1,9,2,3,9999,2
"2221",1065,7,4,9,2,17,6,2,1,39,1,9,2,99,9999,2
"2222",3351,14,12,9,1,12,1,1,1,39,1,9,3,5,1984,1
"2223",2014,19,7,9,7,8,3,2,2,39,1,9,3,5,1987,1
"2224",2888,14,10,9,3,14,11,2,1,39,1,9,3,11,2008,1
"2225",803,11,3,9,3,10,10,2,1,39,1,9,3,1,9999,1
"2226",2404,16,8,9,7,17,10,2,1,39,1,9,3,1,1986,2
"2227",2569,2,9,9,3,14,14,2,1,39,1,9,3,7,1982,3
"2228",2708,20,9,9,7,10,1,1,1,39,1,9,4,3,9999,2
"2229",1830,29,6,9,1,0,20,1,1,39,1,9,4,99,9999,4
"2230",2834,7,10,9,3,17,20,2,1,39,1,9,4,7,9999,4
"2231",3175,20,11,9,5,10,1,1,1,39,1,9,4,3,9999,4
"2232",1241,23,4,9,4,9,18,2,1,39,1,9,5,2,9999,1
"2233",2036,22,7,9,3,13,9,2,1,39,1,9,6,6,1997,1
"2234",2887,14,10,9,3,15,10,2,1,39,1,9,6,1,1998,1
"2235",727,4,3,9,3,5,1,2,1,39,1,9,6,2,9999,3
"2236",1994,17,7,9,5,21,1,1,1,39,1,9,7,7,1980,1
"2237",529,17,2,9,2,5,10,2,1,39,1,9,7,7,1992,1
"2238",2140,2,8,9,7,17,11,2,1,39,1,9,7,99,9999,1
"2239",2210,2,8,9,7,17,11,2,1,39,1,9,7,99,9999,1
"2240",2280,2,8,9,7,17,11,2,1,39,1,9,7,99,9999,1
"2241",767,8,3,9,7,8,22,1,1,39,1,9,7,9,9999,4
"2242",1982,16,7,9,4,16,1,1,1,39,1,2,1,5,1993,1
"2243",2023,20,7,9,1,16,14,1,1,39,1,2,1,2,1998,1
"2244",1482,17,5,9,7,20,9,1,1,39,1,2,1,6,9999,1
"2245",2707,20,9,9,7,5,1,1,1,39,1,2,1,6,1995,2
"2246",761,8,3,9,7,4,1,1,1,39,1,2,2,14,1995,2
"2247",2447,20,8,9,4,17,17,2,1,39,1,2,3,8,1993,1
"2248",2108,31,7,9,5,15,5,2,1,39,1,2,3,3,1994,1
"2249",55,5,1,9,1,9,14,1,1,39,1,2,3,7,1974,2
"2250",1971,14,7,9,2,0,10,2,1,39,1,2,3,5,1992,2
"2251",3383,18,12,9,5,23,12,1,1,39,1,2,3,6,1994,2
"2252",1620,5,6,9,5,0,11,2,1,39,1,2,3,3,9999,2
"2253",816,12,3,9,4,21,17,1,1,39,1,2,3,4,1982,3
"2254",3290,6,12,9,7,21,19,2,1,39,1,2,4,3,2006,2
"2255",1681,12,6,9,5,17,20,2,1,39,1,2,5,2,9999,1
"2256",3309,8,12,9,2,4,14,2,1,39,1,2,9,2,9999,2
"2257",2152,3,8,9,1,14,9,2,1,39,1,1,1,99,9999,1
"2258",2222,3,8,9,1,14,9,2,1,39,1,1,1,99,9999,1
"2259",2292,3,8,9,1,14,9,2,1,39,1,1,1,99,9999,1
"2260",2440,20,8,9,4,18,12,2,1,39,1,1,1,2,9999,1
"2261",9,1,1,9,4,8,5,2,1,39,1,1,1,14,1983,3
"2262",497,14,2,9,6,1,1,1,1,39,1,1,2,3,2007,1
"2263",408,7,2,9,6,18,14,2,1,39,1,1,3,6,1993,1
"2264",1226,21,4,9,2,0,1,1,1,39,1,1,3,2,2004,1
"2265",885,20,3,9,5,5,5,2,1,39,1,1,3,4,2008,1
"2266",1126,11,4,9,6,16,14,2,1,39,1,1,3,2,9999,1
"2267",888,20,3,9,5,12,12,1,1,39,1,1,3,99,9999,2
"2268",3378,18,12,9,5,4,1,2,1,39,1,1,3,1,9999,2
"2269",58,5,1,9,1,13,1,1,1,39,1,1,4,1,9999,1
"2270",2786,30,9,9,3,20,16,2,1,39,1,1,5,2,1987,1
"2271",2098,30,7,9,4,11,1,1,1,39,1,1,5,2,2003,1
"2272",690,2,3,9,1,15,14,2,1,39,1,1,5,4,9999,1
"2273",991,30,3,9,1,4,10,2,1,39,1,1,6,2,1992,1
"2274",1980,15,7,9,3,14,2,2,1,39,1,1,6,2,1998,1
"2275",707,3,3,9,2,8,5,2,1,39,1,1,6,2,1999,1
"2276",2719,22,9,9,2,14,7,2,1,39,1,1,7,8,1995,1
"2277",2920,17,10,9,6,20,1,1,1,39,1,1,7,2,9999,1
"2278",1385,8,5,9,5,8,21,1,1,39,1,1,9,6,2008,1
"2279",753,7,3,9,6,7,7,2,1,39,1,1,9,6,9999,1
"2280",1438,12,5,9,2,6,14,2,1,39,1,1,9,1,2004,2
"2281",1933,11,7,9,6,19,1,1,1,39,1,1,12,6,1993,1
"2282",4,1,1,9,4,23,1,2,1,40,1,9,1,9,1986,1
"2283",1873,4,7,9,6,19,22,2,1,40,1,9,1,5,9999,1
"2284",2638,12,9,9,6,15,18,2,2,40,1,9,1,99,9999,1
"2285",3420,21,12,9,1,17,5,2,1,40,1,9,1,4,9999,1
"2286",3237,28,11,9,6,4,2,2,1,40,1,9,1,6,1994,2
"2287",801,11,3,9,3,16,1,1,1,40,1,9,2,11,1985,1
"2288",1282,26,4,9,7,22,5,2,1,40,1,9,2,4,9999,4
"2289",1959,13,7,9,1,15,5,2,1,40,1,9,3,5,1990,1
"2290",1540,23,5,9,6,21,5,1,1,40,1,9,3,5,2000,1
"2291",1001,31,3,9,2,2,13,2,1,40,1,9,3,4,9999,2
"2292",3127,9,11,9,1,20,13,2,1,40,1,9,3,3,9999,2
"2293",2038,22,7,9,3,14,4,2,1,40,1,9,3,3,9999,3
"2294",2363,11,8,9,2,15,17,2,1,40,1,9,3,1,9999,3
"2295",1094,10,4,9,5,23,1,1,1,40,1,9,4,1,9999,1
"2296",2829,6,10,9,2,14,10,2,1,40,1,9,4,1,9999,1
"2297",695,2,3,9,1,20,6,1,1,40,1,9,4,99,9999,2
"2298",1196,19,4,9,7,13,3,2,1,40,1,9,4,1,9999,2
"2299",2114,31,7,9,5,19,18,2,1,40,1,9,4,3,9999,2
"2300",3272,4,12,9,5,0,5,2,1,40,1,9,4,3,9999,4
"2301",2809,3,10,9,6,2,15,2,1,40,1,9,5,2,9999,3
"2302",786,9,3,9,1,13,1,1,1,40,1,9,12,1,1983,3
"2303",2889,14,10,9,3,16,11,2,1,40,1,9,14,1,2009,1
"2304",1887,5,7,9,7,0,1,1,1,40,1,2,1,8,1988,1
"2305",245,24,1,9,6,13,9,1,1,40,1,2,1,10,9999,1
"2306",522,16,2,9,1,13,1,1,1,40,1,2,1,9,9999,4
"2307",3292,6,12,9,7,0,11,2,1,40,1,2,2,6,9999,1
"2308",1036,4,4,9,6,23,7,2,1,40,1,2,3,11,1984,1
"2309",283,27,1,9,2,16,3,2,1,40,1,2,3,99,9999,1
"2310",1478,17,5,9,7,21,5,2,1,40,1,1,1,11,1995,1
"2311",3507,29,12,9,2,7,16,2,2,40,1,1,1,8,1997,1
"2312",36,3,1,9,6,7,11,2,1,40,1,1,1,2,2001,1
"2313",1542,23,5,9,6,5,1,1,1,40,1,1,1,4,9999,1
"2314",1612,4,6,9,4,16,1,1,1,40,1,1,2,2,2008,1
"2315",39,3,1,9,6,18,17,2,1,40,1,1,2,2,9999,1
"2316",1883,5,7,9,7,6,1,1,1,40,1,1,2,99,9999,1
"2317",1256,24,4,9,5,15,9,2,1,40,1,1,2,10,2006,3
"2318",752,7,3,9,6,12,2,2,1,40,1,1,3,11,1983,1
"2319",2075,27,7,9,1,15,4,2,1,40,1,1,3,8,1984,1
"2320",959,27,3,9,5,20,4,2,1,40,1,1,3,1,1986,1
"2321",3287,6,12,9,7,13,22,1,1,40,1,1,3,2,1986,1
"2322",1716,15,6,9,1,11,19,2,1,40,1,1,3,1,1989,1
"2323",722,4,3,9,3,15,16,1,1,40,1,1,3,2,1994,1
"2324",1758,20,6,9,6,16,9,1,1,40,1,1,3,99,1994,1
"2325",1926,9,7,9,4,17,1,2,1,40,1,1,3,1,2009,1
"2326",2917,17,10,9,6,16,9,2,1,40,1,1,3,1,1997,3
"2327",980,29,3,9,7,9,16,2,1,40,1,1,3,8,9999,4
"2328",398,7,2,9,6,14,1,1,1,40,1,1,4,2,2006,1
"2329",2019,20,7,9,1,20,21,1,1,40,1,1,4,1,9999,1
"2330",318,31,1,9,6,15,19,2,1,40,1,1,4,99,9999,4
"2331",394,6,2,9,5,20,16,2,1,40,1,1,5,99,1984,1
"2332",1194,19,4,9,7,6,1,1,1,40,1,1,5,2,2006,1
"2333",2669,15,9,9,2,20,18,1,1,40,1,1,6,8,1995,1
"2334",896,21,3,9,6,5,5,2,1,40,1,1,6,3,9999,1
"2335",3080,3,11,9,2,5,2,2,1,40,1,1,7,2,1985,1
"2336",113,11,1,9,7,9,10,2,1,40,1,1,7,2,1992,1
"2337",2639,12,9,9,6,21,17,2,1,40,1,1,7,8,2004,1
"2338",829,13,3,9,5,15,6,2,1,40,1,1,9,99,2009,1
"2339",1683,13,6,9,6,19,1,1,1,40,1,1,12,1,1994,1
"2340",3136,12,11,9,4,8,1,1,1,40,1,1,12,99,9999,1
"2341",2097,30,7,9,4,17,1,1,1,40,1,1,99,99,9999,1
"2342",3067,2,11,9,1,18,9,1,1,41,1,9,1,4,1992,1
"2343",3057,1,11,9,7,13,5,2,1,41,1,9,1,3,2004,1
"2344",1225,21,4,9,2,0,10,2,1,41,1,9,1,4,9999,1
"2345",1440,13,5,9,3,9,3,2,1,41,1,9,1,11,9999,1
"2346",2515,27,8,9,4,19,19,2,1,41,1,9,2,2,2004,1
"2347",2009,18,7,9,6,12,9,2,1,41,1,9,3,3,1986,1
"2348",1006,1,4,9,3,19,10,2,1,41,1,9,3,1,1998,1
"2349",698,2,3,9,1,19,9,1,1,41,1,9,3,1,9999,2
"2350",1345,4,5,9,1,16,17,2,1,41,1,9,3,2,9999,3
"2351",3182,21,11,9,6,18,1,1,1,41,1,9,4,1,2008,1
"2352",2123,1,8,9,6,17,3,2,1,41,1,9,4,1,9999,1
"2353",2193,1,8,9,6,17,3,2,1,41,1,9,4,1,9999,1
"2354",2263,1,8,9,6,17,3,2,1,41,1,9,4,1,9999,1
"2355",2516,27,8,9,4,21,19,2,1,41,1,9,4,1,1990,2
"2356",2811,3,10,9,6,13,4,2,1,41,1,9,5,2,9999,1
"2357",2795,1,10,9,4,0,18,2,1,41,1,9,7,2,1999,1
"2358",3518,31,12,9,4,8,1,1,1,41,1,2,1,1,1990,1
"2359",779,8,3,9,7,22,17,2,1,41,1,2,1,2,1994,1
"2360",2464,22,8,9,6,18,1,1,1,41,1,2,1,5,1996,1
"2361",3105,7,11,9,6,22,1,1,1,41,1,2,1,4,2002,1
"2362",3148,15,11,9,7,19,2,2,1,41,1,2,1,6,9999,1
"2363",1928,10,7,9,5,21,1,1,1,41,1,2,2,2,9999,3
"2364",3084,4,11,9,3,3,21,2,1,41,1,2,3,6,1994,1
"2365",1975,15,7,9,3,18,21,2,1,41,1,2,3,6,1997,1
"2366",2011,19,7,9,7,18,21,2,1,41,1,2,3,6,1997,1
"2367",1691,13,6,9,6,17,13,2,1,41,1,2,3,3,9999,1
"2368",1524,22,5,9,5,18,1,2,1,41,1,2,3,4,1988,2
"2369",489,14,2,9,6,19,10,2,1,41,1,2,3,9,1991,3
"2370",2975,23,10,9,5,18,21,1,1,41,1,2,4,5,2000,1
"2371",1424,11,5,9,1,18,10,2,1,41,1,2,6,3,9999,1
"2372",3418,21,12,9,1,16,19,2,1,41,1,2,6,2,9999,2
"2373",3502,28,12,9,1,16,1,2,1,41,1,2,7,7,9999,3
"2374",656,27,2,9,5,19,14,2,1,41,1,2,9,2,2007,1
"2375",1898,6,7,9,1,7,1,1,1,41,1,1,1,14,1978,1
"2376",2071,27,7,9,1,15,6,2,1,41,1,1,1,5,1995,1
"2377",8,1,1,9,4,23,5,1,1,41,1,1,1,9,2000,1
"2378",1533,23,5,9,6,13,1,1,1,41,1,1,1,1,2001,1
"2379",56,5,1,9,1,13,3,2,1,41,1,1,1,99,2006,1
"2380",2739,26,9,9,6,12,1,1,2,41,1,1,1,5,2008,1
"2381",1198,19,4,9,7,15,1,1,1,41,1,1,1,99,9999,1
"2382",1640,7,6,9,7,0,1,1,1,41,1,1,2,10,2005,1
"2383",818,12,3,9,4,19,1,1,1,41,1,1,2,6,9999,1
"2384",1520,21,5,9,4,9,13,1,1,41,1,1,3,2,1986,1
"2385",2519,27,8,9,4,11,22,2,1,41,1,1,3,9,1998,1
"2386",1811,27,6,9,6,10,6,2,1,41,1,1,3,2,2002,1
"2387",621,24,2,9,2,14,16,2,1,41,1,1,3,2,2006,1
"2388",69,7,1,9,3,19,5,2,1,41,1,1,3,3,9999,1
"2389",2677,16,9,9,3,19,16,2,1,41,1,1,3,4,1995,4
"2390",448,11,2,9,3,19,10,2,1,41,1,1,4,1,9999,2
"2391",608,23,2,9,1,22,19,2,1,41,1,1,4,99,9999,4
"2392",2067,26,7,9,7,23,14,2,1,41,1,1,5,2,1986,1
