"","num_hecho","dia_ocu","mes_ocu","dia_sem_ocu","hora_ocu","depto_ocu","muni_ocu","areag_ocu","zona_ocu","sexo_pil","edad_pil","g_edad_pil","edad_m1","estado_pil","tipo_vehiculo","marca_vehi","color_vehi","modelo_vehi","causa_acc"
"991",171,24,2,4,6,14,6,1,99,1,27,4,1,9,11,33,2,9999,1
"992",28,5,3,6,17,1,1,2,25,1,44,7,1,9,1,33,3,9999,1
"993",42,6,3,7,23,2,3,1,99,1,38,6,1,2,3,33,2,9999,1
"994",59,8,3,2,2,11,1,1,99,1,25,4,1,1,3,33,3,9999,1
"995",92,11,3,5,7,7,1,1,99,1,30,5,1,1,3,33,6,2007,3
"996",116,15,3,2,22,19,3,1,99,1,44,7,1,1,2,33,11,2007,1
"997",180,26,3,6,13,20,1,1,99,1,37,6,1,1,5,33,2,1980,2
"998",3,1,4,5,11,1,15,2,5,1,22,3,1,9,3,33,99,9999,1
"999",30,6,4,3,21,17,3,1,99,1,32,5,1,9,9,33,3,9999,2
"1000",43,8,4,5,3,5,11,1,99,1,35,6,1,2,1,33,2,1978,2
"1001",100,18,4,1,21,1,1,2,1,1,34,5,1,2,1,33,4,2002,2
"1002",105,18,4,1,18,16,1,1,99,9,999,99,9,9,3,33,2,9999,3
"1003",106,19,4,2,14,6,1,1,99,1,22,3,1,1,3,33,6,1997,1
"1004",113,20,4,3,6,4,1,1,99,2,42,7,1,9,1,33,6,9999,1
"1005",119,21,4,4,12,10,14,1,99,1,31,5,1,9,9,33,2,2010,1
"1006",172,30,4,6,12,12,1,1,99,1,18,2,1,1,1,33,3,9999,1
"1007",8,1,5,7,21,17,12,1,99,9,999,99,9,9,3,33,2,2004,1
"1008",63,11,5,3,22,16,1,1,99,2,43,7,1,9,2,33,4,9999,1
"1009",103,15,5,7,1,1,8,2,11,1,33,5,1,1,4,33,3,9999,1
"1010",107,15,5,7,19,6,2,2,99,1,49,8,1,1,3,33,11,9999,1
"1011",113,16,5,1,23,1,8,2,6,1,28,4,1,1,1,33,2,9999,2
"1012",119,16,5,1,18,14,1,1,99,1,25,4,1,1,1,33,1,1987,1
"1013",139,19,5,4,20,12,12,1,99,2,20,3,1,9,3,33,7,9999,1
"1014",175,22,5,7,19,22,12,1,99,1,22,3,1,1,1,33,4,2000,2
"1015",179,22,5,7,14,17,3,1,99,2,39,6,1,1,2,33,2,2003,1
"1016",183,23,5,1,21,19,3,1,99,1,54,9,1,1,1,33,2,9999,1
"1017",211,27,5,5,2,1,1,2,7,2,22,3,1,9,1,33,5,1990,2
"1018",244,30,5,1,13,1,1,2,3,1,31,5,1,1,1,33,99,9999,1
"1019",4,1,6,3,15,5,1,1,99,2,22,3,1,1,2,33,6,1997,1
"1020",23,3,6,5,22,8,1,1,99,1,23,3,1,2,9,33,2,2010,1
"1021",55,8,6,3,9,4,6,1,99,1,27,4,1,1,5,33,2,2007,1
"1022",88,11,6,6,6,2,1,1,99,1,30,5,1,9,1,33,7,9999,1
"1023",91,12,6,7,2,1,8,2,3,1,35,6,1,2,1,33,99,9999,2
"1024",93,12,6,7,21,6,6,1,99,1,30,5,1,9,1,33,3,9999,1
"1025",110,15,6,3,22,1,2,1,99,1,29,4,1,1,3,33,2,2008,1
"1026",137,19,6,7,6,1,1,2,9,1,19,2,1,2,1,33,6,9999,1
"1027",167,23,6,4,18,17,9,1,99,1,35,6,1,2,5,33,5,9999,1
"1028",169,24,6,5,5,1,1,2,11,1,20,3,1,2,9,33,3,9999,2
"1029",170,24,6,5,23,1,15,1,99,1,22,3,1,1,1,33,3,9999,1
"1030",171,24,6,5,23,1,8,2,7,1,22,3,1,2,1,33,4,9999,1
"1031",194,26,6,7,17,5,1,1,99,1,31,5,1,1,1,33,2,2000,1
"1032",198,26,6,7,21,16,1,1,99,1,45,8,1,9,1,33,4,2004,1
"1033",15,2,7,6,8,9,1,1,99,1,23,3,1,9,3,33,2,1999,1
"1034",47,7,7,4,16,10,8,1,99,9,999,99,9,9,9,33,11,2009,1
"1035",81,12,7,2,22,10,1,1,99,1,32,5,1,1,1,33,3,1999,1
"1036",97,15,7,5,9,1,1,2,5,1,37,6,1,1,11,33,99,2007,1
"1037",101,16,7,6,20,10,1,1,99,1,39,6,1,1,1,33,4,2007,1
"1038",105,18,7,1,18,1,1,2,6,1,29,4,1,9,2,33,11,1999,1
"1039",122,20,7,3,11,20,1,1,99,1,25,4,1,2,3,33,5,2008,1
"1040",176,28,7,4,11,1,1,2,1,1,63,10,1,1,2,33,99,2005,1
"1041",181,29,7,5,11,1,1,2,6,1,33,5,1,9,1,33,6,1993,1
"1042",206,31,7,7,9,21,1,1,99,2,27,4,1,9,1,33,3,9999,1
"1043",3,1,8,1,0,1,8,2,3,1,33,5,1,1,1,33,2,1992,1
"1044",21,3,8,3,11,10,14,2,99,1,28,4,1,1,3,33,2,1989,1
"1045",22,3,8,3,7,9,20,1,99,2,33,5,1,1,2,33,3,9999,1
"1046",27,4,8,4,5,1,1,2,9,1,30,5,1,2,1,33,99,9999,1
"1047",44,6,8,6,19,21,1,1,99,1,70,10,1,2,1,33,4,1995,2
"1048",78,10,8,3,14,1,7,1,99,2,42,7,1,1,1,33,2,2008,1
"1049",106,12,8,5,13,17,3,2,99,1,23,3,1,2,3,33,7,1995,1
"1050",108,13,8,6,16,1,3,2,99,1,53,9,1,1,3,33,4,2008,1
"1051",206,30,8,2,11,1,1,2,3,1,30,5,1,1,9,33,2,2007,1
"1052",43,7,9,3,12,10,4,1,99,1,36,6,1,9,1,33,6,1996,1
"1053",44,8,9,4,15,1,1,2,9,2,21,3,1,1,99,33,1,1997,1
"1054",62,11,9,7,6,1,8,2,4,2,23,3,1,9,1,33,2,2002,2
"1055",108,16,9,5,18,1,1,2,10,1,38,6,1,9,3,33,3,2009,1
"1056",149,21,9,3,10,1,1,2,11,2,56,10,1,1,2,33,4,2002,1
"1057",198,28,9,3,15,1,15,2,5,2,24,3,1,9,2,33,9,9999,1
"1058",6,2,10,7,18,1,1,2,11,1,999,99,1,2,1,33,2,2009,2
"1059",7,2,10,7,4,1,8,2,8,1,42,7,1,2,1,33,1,1993,1
"1060",8,2,10,7,8,1,8,2,2,1,26,4,1,2,1,33,7,2003,1
"1061",23,4,10,2,19,5,1,1,99,1,30,5,1,1,9,33,2,2011,2
"1062",33,6,10,4,22,7,1,1,99,1,32,5,1,9,3,33,9,2006,4
"1063",51,10,10,1,9,9,20,1,99,2,51,9,1,1,2,33,14,2002,1
"1064",73,14,10,5,12,5,1,1,99,1,22,3,1,1,1,33,6,2010,1
"1065",101,18,10,2,23,1,1,2,8,2,33,5,1,2,1,33,2,2001,1
"1066",105,18,10,2,16,6,14,2,99,1,43,7,1,9,3,33,3,1995,1
"1067",108,18,10,2,17,9,2,1,99,1,22,3,1,2,9,33,2,9999,1
"1068",115,19,10,3,12,1,14,1,99,1,53,9,1,1,3,33,2,2006,1
"1069",117,20,10,4,21,1,1,2,9,1,26,4,1,9,1,33,99,9999,1
"1070",124,21,10,5,10,1,1,2,10,1,21,3,1,2,1,33,9,2000,1
"1071",5,1,11,2,11,20,9,1,99,1,32,5,1,9,1,33,2,1998,1
"1072",17,2,11,3,16,9,17,1,99,1,27,4,1,1,1,33,99,9999,2
"1073",52,8,11,2,0,22,5,1,99,1,24,3,1,9,3,33,2,2008,1
"1074",74,10,11,4,11,1,13,1,99,1,18,2,1,9,3,33,4,2004,1
"1075",198,24,11,4,8,1,1,2,11,1,33,5,1,2,1,33,99,1995,1
"1076",220,26,11,6,7,1,8,2,2,1,42,7,1,1,5,33,2,9999,3
"1077",42,5,12,1,15,19,3,2,99,1,999,11,1,9,2,33,99,2000,1
"1078",48,6,12,2,23,1,15,1,1,1,18,2,1,1,1,33,3,1985,1
"1079",71,10,12,6,18,1,10,2,99,1,41,7,1,9,5,33,1,9999,1
"1080",80,11,12,7,10,22,1,2,99,1,26,4,1,9,1,33,1,1990,3
"1081",93,13,12,2,8,17,1,2,99,1,999,11,9,9,5,33,2,2002,1
"1082",96,14,12,3,9,22,5,2,99,1,24,3,1,9,1,33,7,2003,1
"1083",102,15,12,4,19,5,1,2,99,1,36,6,1,1,3,33,5,9999,3
"1084",131,18,12,7,0,1,1,1,11,1,28,4,1,9,11,33,2,2000,2
"1085",132,18,12,7,1,19,10,2,99,1,27,4,1,9,5,33,2,2000,2
"1086",155,20,12,2,17,1,1,1,7,1,35,6,1,1,1,33,2,2001,1
"1087",186,22,12,4,15,10,1,2,99,1,29,4,1,1,5,33,2,2002,1
"1088",188,23,12,5,5,1,1,1,13,1,35,6,1,1,1,33,4,9999,2
"1089",197,24,12,6,18,1,10,2,99,2,41,7,1,1,1,33,3,9999,3
"1090",198,24,12,6,0,11,1,2,99,1,47,8,1,1,1,33,9,9999,1
"1091",242,30,12,5,21,1,14,1,99,9,999,11,9,9,2,33,99,9999,1
"1092",143,16,11,3,13,6,14,1,99,1,40,7,1,9,4,34,99,9999,2
"1093",175,21,12,3,10,21,3,1,1,1,22,3,1,2,4,34,4,2007,1
"1094",154,20,2,7,20,9,1,2,2,1,43,7,1,9,4,35,14,9999,1
"1095",73,10,11,4,16,1,7,1,99,1,60,10,1,9,4,35,7,9999,2
"1096",2,1,1,6,15,5,1,1,99,1,51,9,1,9,3,36,5,1986,1
"1097",8,1,1,6,23,1,13,1,99,1,31,5,1,2,1,36,10,1986,1
"1098",65,9,1,7,1,1,1,2,12,1,40,7,1,2,3,36,6,9999,2
"1099",72,10,1,1,3,1,3,2,99,1,27,4,1,9,2,36,2,9999,1
"1100",81,11,1,2,17,20,1,1,99,9,999,99,9,9,9,36,2,9999,3
"1101",123,16,1,7,20,22,17,1,99,1,26,4,1,9,3,36,1,1987,1
"1102",161,21,1,5,6,9,20,1,99,1,52,9,1,9,3,36,1,1978,1
"1103",192,24,1,1,2,9,13,2,99,1,41,7,1,9,1,36,4,1989,1
"1104",195,24,1,1,21,12,17,1,99,9,999,99,9,9,3,36,5,1999,1
"1105",243,31,1,1,21,1,7,1,99,1,40,7,1,9,3,36,6,1985,1
"1106",246,31,1,1,2,21,7,1,99,1,35,6,1,2,3,36,10,9999,3
"1107",44,6,2,7,2,22,14,1,99,1,46,8,1,2,2,36,6,9999,1
"1108",61,7,2,1,17,16,1,1,99,1,42,7,1,1,1,36,1,1987,1
"1109",65,8,2,2,21,1,1,2,7,1,21,3,1,1,1,36,2,1991,1
"1110",75,9,2,3,0,18,4,1,99,1,45,8,1,9,3,36,2,2007,1
"1111",163,22,2,2,1,19,6,1,99,1,59,10,1,1,5,36,3,1978,1
"1112",8,1,3,2,19,4,13,1,99,1,36,6,1,9,2,36,4,1985,1
"1113",20,4,3,5,14,1,1,2,10,1,31,5,1,9,3,36,4,2010,1
"1114",54,7,3,1,17,4,1,1,99,1,62,10,1,1,5,36,3,2006,2
"1115",87,11,3,5,22,1,1,2,3,1,27,4,1,2,1,36,8,9999,1
"1116",203,29,3,2,19,19,1,1,99,1,32,5,1,9,3,36,2,9999,1
"1117",209,30,3,3,14,1,2,1,99,1,33,5,1,1,1,36,3,1998,1
"1118",218,31,3,4,19,1,8,2,4,1,22,3,1,2,1,36,7,9999,1
"1119",219,31,3,4,22,5,1,1,99,1,25,4,1,1,3,36,11,2011,1
"1120",25,5,4,2,14,14,1,1,99,1,38,6,1,9,3,36,5,1997,1
"1121",137,23,4,6,22,12,17,1,99,9,999,99,9,9,3,36,4,2002,1
"1122",170,30,4,6,17,1,14,1,99,1,24,3,1,1,1,36,1,1986,1
"1123",10,2,5,1,1,1,1,2,1,1,32,5,1,9,1,36,14,1995,1
"1124",11,2,5,1,16,1,13,2,4,1,17,2,2,9,1,36,9,1987,1
"1125",143,20,5,5,12,10,2,1,99,9,999,99,9,9,9,36,4,2007,4
"1126",152,21,5,6,6,1,1,2,11,2,999,99,1,1,1,36,2,1994,2
"1127",159,21,5,6,2,20,1,1,1,1,21,3,1,2,1,36,6,1993,2
"1128",247,30,5,1,7,1,1,2,12,1,18,2,1,2,1,36,2,1994,2
"1129",262,31,5,2,0,9,23,1,99,1,18,2,1,2,3,36,9,9999,2
"1130",42,6,6,1,0,5,1,1,99,1,37,6,1,1,1,36,3,9999,2
"1131",84,11,6,6,21,1,10,1,99,1,29,4,1,1,1,36,1,1984,1
"1132",109,14,6,2,22,18,1,1,99,1,46,8,1,2,5,36,2,1988,1
"1133",196,26,6,7,12,11,1,1,99,1,23,3,1,9,3,36,1,1997,3
"1134",211,29,6,3,15,5,1,1,99,1,26,4,1,1,3,36,2,9999,1
"1135",214,30,6,4,10,10,4,1,99,1,20,3,1,9,3,36,1,2000,1
"1136",5,1,7,5,1,5,1,2,1,1,30,5,1,9,4,36,3,9999,3
"1137",87,13,7,3,23,1,1,2,7,1,25,4,1,9,2,36,4,9999,1
"1138",128,21,7,4,18,6,8,1,99,1,21,3,1,2,3,36,7,1987,1
"1139",149,24,7,7,12,1,1,2,1,1,23,3,1,9,1,36,99,1997,1
"1140",165,26,7,2,14,1,8,2,8,1,39,6,1,9,1,36,1,9999,1
"1141",170,27,7,3,5,1,1,2,18,1,21,3,1,9,3,36,11,9999,1
"1142",11,2,8,2,21,1,14,2,99,1,49,8,1,1,1,36,5,1989,1
"1143",115,14,8,7,15,10,2,1,99,1,28,4,1,2,1,36,6,9999,1
"1144",119,15,8,1,10,16,1,1,99,9,999,99,9,9,5,36,99,9999,4
"1145",120,16,8,2,16,9,1,2,8,1,23,3,1,9,9,36,3,2010,1
"1146",127,17,8,3,13,9,1,1,99,1,19,2,1,2,1,36,6,9999,1
"1147",147,21,8,7,19,5,2,1,99,1,41,7,1,1,1,36,99,9999,1
"1148",180,27,8,6,14,22,2,2,99,1,32,5,1,1,3,36,9,9999,1
"1149",184,28,8,7,1,1,1,2,9,1,25,4,1,2,3,36,4,9999,1
"1150",2,1,9,4,9,1,15,2,1,1,24,3,1,9,4,36,5,9999,1
"1151",12,3,9,6,21,22,5,1,99,1,29,4,1,9,1,36,1,2007,1
"1152",24,5,9,1,0,6,1,1,99,1,20,3,1,9,4,36,1,9999,2
"1153",42,7,9,3,22,6,1,1,99,1,18,2,1,9,4,36,1,9999,1
"1154",54,9,9,5,14,2,1,1,99,1,30,5,1,9,9,36,4,9999,1
"1155",144,20,9,2,12,15,1,1,99,1,37,6,1,1,1,36,2,9999,1
"1156",27,5,10,3,11,10,11,1,99,1,26,4,1,9,3,36,1,1991,3
"1157",34,7,10,5,20,1,1,2,5,1,49,8,1,1,1,36,5,2002,1
"1158",42,8,10,6,5,10,1,1,99,1,26,4,1,9,1,36,5,9999,3
"1159",70,14,10,5,11,1,1,2,14,1,78,10,1,1,1,36,3,9999,1
"1160",72,14,10,5,22,19,3,1,99,1,27,4,1,9,1,36,2,2001,1
"1161",145,23,10,7,16,3,1,1,99,1,29,4,1,9,3,36,3,9999,2
"1162",158,25,10,2,17,13,15,1,99,9,999,99,1,9,5,36,99,9999,4
"1163",13,2,11,3,20,21,3,1,99,1,31,5,1,1,3,36,3,1983,3
"1164",44,6,11,7,7,21,2,1,99,9,999,99,9,9,5,36,2,9999,3
"1165",59,9,11,3,20,1,1,2,12,1,28,4,1,2,1,36,2,9999,1
"1166",129,14,11,1,19,4,5,1,99,1,60,10,1,2,2,36,8,1984,1
"1167",133,15,11,2,13,1,14,1,99,1,35,6,1,9,1,36,7,9999,1
"1168",142,16,11,3,15,1,1,2,13,1,22,3,1,9,4,36,1,9999,2
"1169",144,16,11,3,7,16,1,1,99,1,29,4,1,1,9,36,2,9999,3
"1170",223,26,11,6,5,10,10,2,99,1,25,4,1,1,4,36,1,9999,2
"1171",232,27,11,7,3,9,20,2,1,1,32,5,1,2,2,36,4,1994,2
"1172",254,29,11,2,17,1,1,2,21,1,66,10,1,9,1,36,4,1992,1
"1173",54,7,12,3,11,1,1,1,2,1,35,6,1,1,2,36,2,1999,1
"1174",63,8,12,4,19,15,1,2,99,1,40,7,1,9,3,36,1,2000,1
"1175",75,10,12,6,18,16,1,1,8,1,32,5,1,9,1,36,1,9999,1
"1176",127,18,12,7,5,1,1,1,1,1,30,5,1,9,1,36,2,9999,1
"1177",134,18,12,7,22,10,1,2,99,1,30,5,1,9,5,36,2,2010,1
"1178",172,21,12,3,14,1,15,2,99,1,28,4,1,1,3,36,99,9999,1
"1179",202,25,12,7,10,1,16,2,99,1,27,4,1,9,3,36,1,9999,3
"1180",220,27,12,2,18,22,1,2,99,1,23,3,1,9,1,36,99,1993,1
"1181",245,30,12,5,7,2,7,2,99,1,23,3,1,1,3,36,2,2006,1
"1182",257,31,12,6,21,14,16,2,99,1,31,5,1,2,1,36,1,1990,1
"1183",124,16,1,7,20,5,1,1,99,1,32,5,1,9,1,37,5,9999,2
"1184",160,21,1,5,14,1,1,2,9,1,21,3,1,1,11,37,2,2006,1
"1185",79,10,11,4,18,9,16,1,99,1,44,7,1,9,1,37,2,1999,2
"1186",192,24,12,6,10,1,1,1,1,2,48,8,1,1,1,37,5,2007,1
"1187",40,5,6,7,2,1,1,2,11,1,35,6,1,9,1,38,4,1989,1
"1188",72,9,2,3,20,5,1,1,99,1,35,6,1,9,4,39,1,9999,1
"1189",130,18,2,5,21,5,9,2,99,1,19,2,1,1,4,39,3,2007,1
"1190",46,6,3,7,22,3,3,1,99,1,30,5,1,2,4,39,5,2006,2
"1191",157,23,3,3,16,22,14,1,99,1,30,5,1,1,9,39,6,1997,1
"1192",49,8,4,5,23,14,12,1,99,1,22,3,1,2,4,39,4,9999,1
"1193",135,23,4,6,18,6,11,1,99,1,38,6,1,9,4,39,1,9999,2
"1194",131,19,5,4,22,1,1,2,5,1,999,99,1,1,2,39,99,2005,1
"1195",80,10,6,5,14,2,1,1,99,1,999,99,1,1,4,39,3,9999,1
"1196",133,18,6,6,23,5,9,1,99,1,29,4,1,2,4,39,3,2007,1
"1197",14,2,8,2,20,18,1,1,99,1,19,2,1,1,4,39,1,2005,1
"1198",41,7,9,3,14,5,1,1,99,1,31,5,1,9,4,39,3,2010,2
"1199",185,26,9,1,16,2,7,1,99,1,34,5,1,9,4,39,3,9999,2
"1200",69,13,10,4,22,17,8,1,99,1,28,4,1,1,4,39,1,2007,2
"1201",8,1,11,2,22,6,1,1,99,1,27,4,1,9,4,39,4,9999,1
"1202",14,2,11,3,22,6,12,1,99,1,31,5,1,2,4,39,4,9999,1
"1203",25,3,11,4,20,1,8,2,1,1,18,2,1,9,4,39,5,2007,1
"1204",160,19,11,6,13,19,4,1,99,1,26,4,1,1,4,39,5,9999,1
"1205",165,19,11,6,21,13,12,1,99,1,17,2,2,9,4,39,1,9999,1
"1206",187,22,11,2,4,1,1,2,15,1,52,9,1,1,3,39,2,2008,1
"1207",22,4,12,7,0,1,1,1,9,1,38,6,1,2,4,39,3,9999,2
"1208",85,12,12,1,9,10,3,2,99,1,41,7,1,1,4,39,4,9999,1
"1209",251,31,12,6,2,1,8,1,6,1,34,5,1,9,4,39,1,9999,2
"1210",88,12,2,6,22,1,2,1,99,1,35,6,1,1,2,4,2,9999,1
"1211",35,5,3,6,22,2,7,1,99,1,58,10,1,1,1,4,4,2002,1
"1212",142,24,4,7,3,5,9,1,99,1,29,4,1,2,1,4,4,2003,1
"1213",82,14,5,6,9,1,1,2,8,1,25,4,1,1,1,4,11,9999,2
"1214",93,14,5,6,16,12,11,2,99,1,28,4,1,1,2,4,3,9999,1
"1215",196,25,5,3,15,1,1,2,10,1,32,5,1,1,1,4,1,9999,1
"1216",86,13,7,3,22,1,1,2,14,1,21,3,1,9,1,4,6,9999,2
"1217",201,31,7,7,1,1,1,2,13,1,30,5,1,9,1,4,5,2004,1
"1218",154,25,10,2,4,1,8,2,11,2,27,4,1,1,1,4,5,2003,1
"1219",174,20,11,7,19,22,1,1,99,1,47,8,1,1,1,4,6,9999,4
"1220",214,25,11,5,18,4,16,2,99,1,29,4,1,9,1,4,6,1997,1
"1221",94,14,12,3,1,1,3,2,99,1,25,4,1,9,1,4,10,1994,1
"1222",111,16,12,5,4,1,1,1,15,1,26,4,1,9,1,4,2,2002,2
"1223",93,13,1,4,5,5,1,1,99,1,19,2,1,9,4,40,3,9999,1
"1224",115,15,1,6,0,16,1,1,99,1,53,9,1,1,2,40,2,9999,2
"1225",21,5,4,2,20,1,1,2,1,1,35,6,1,9,1,40,9,1993,1
"1226",77,10,6,5,23,19,4,1,99,1,16,2,2,2,4,40,99,9999,1
"1227",188,25,6,6,19,16,1,1,99,1,26,4,1,1,4,40,4,9999,1
"1228",25,4,7,1,23,1,1,2,9,1,45,8,1,9,1,40,3,9999,1
"1229",45,7,7,4,10,5,1,1,99,1,28,4,1,1,4,40,4,2005,1
"1230",193,28,8,7,11,4,1,1,99,1,45,8,1,1,2,40,9,9999,1
"1231",196,24,12,6,2,1,8,1,6,1,33,5,1,2,4,40,5,9999,3
"1232",18,1,1,6,19,20,1,1,99,1,24,3,1,1,4,41,1,2004,1
"1233",19,1,1,6,4,19,1,1,99,1,18,2,1,9,4,41,1,9999,2
"1234",22,1,1,6,11,1,1,2,6,1,28,4,1,9,4,41,5,9999,3
"1235",80,11,1,2,18,1,1,2,12,1,26,4,1,9,4,41,3,9999,1
"1236",84,11,1,2,6,2,1,1,99,1,42,7,1,9,4,41,3,9999,1
"1237",87,12,1,3,17,21,1,2,1,2,22,3,1,1,4,41,1,2008,1
"1238",106,14,1,5,19,14,1,2,5,1,15,2,2,9,4,41,99,9999,2
"1239",109,15,1,6,16,22,5,1,99,9,999,99,9,9,1,41,6,9999,2
"1240",134,17,1,1,18,22,1,1,99,1,42,7,1,2,1,41,4,2006,1
"1241",13,2,2,3,13,10,1,1,99,1,39,6,1,9,4,41,2,2009,1
"1242",62,7,2,1,21,18,1,1,99,1,17,2,2,1,4,41,3,2007,1
"1243",64,8,2,2,0,1,1,2,2,1,41,7,1,2,1,41,5,2005,2
"1244",133,18,2,5,10,5,11,1,99,1,25,4,1,9,4,41,3,2010,1
"1245",151,20,2,7,7,5,1,2,99,1,23,3,1,9,4,41,2,2004,4
"1246",190,27,2,7,20,5,7,1,99,1,45,8,1,2,4,41,3,9999,4
"1247",198,28,2,1,20,18,3,1,99,1,32,5,1,2,4,41,3,9999,1
"1248",117,15,3,2,0,18,1,1,99,1,17,2,2,9,4,41,6,9999,2
"1249",123,16,3,3,16,13,3,1,99,1,17,2,2,9,1,41,3,9999,1
"1250",129,18,3,5,12,1,1,2,7,1,31,5,1,9,4,41,5,9999,3
"1251",143,20,3,7,9,1,1,2,2,1,32,5,1,1,4,41,5,2008,1
"1252",166,24,3,4,21,19,1,1,99,1,37,6,1,1,4,41,1,2005,1
"1253",187,26,3,6,19,17,1,1,99,2,39,6,1,1,4,41,9,2007,1
"1254",188,27,3,7,5,1,1,2,1,1,30,5,1,1,4,41,5,2009,2
"1255",190,27,3,7,22,19,1,1,99,1,25,4,1,1,4,41,5,2006,3
"1256",197,28,3,1,18,1,8,2,4,1,23,3,1,1,4,41,3,2008,1
"1257",212,30,3,3,18,17,3,1,99,1,22,3,1,2,4,41,4,2009,2
"1258",5,1,4,5,23,5,1,1,99,1,48,8,1,9,8,41,2,1996,1
"1259",13,3,4,7,16,6,12,1,99,1,32,5,1,2,4,41,3,2009,2
"1260",26,6,4,3,23,1,1,2,9,1,20,3,1,1,4,41,3,9999,1
"1261",44,8,4,5,12,5,2,1,99,1,28,4,1,1,4,41,1,2005,1
"1262",65,11,4,1,0,11,4,1,99,1,33,5,1,2,4,41,1,2007,2
"1263",85,15,4,5,17,1,4,2,99,1,19,2,1,9,4,41,99,9999,2
"1264",139,23,4,6,16,14,12,1,99,1,30,5,1,1,4,41,1,9999,2
"1265",150,24,4,7,19,18,1,1,99,2,22,3,1,9,4,41,1,9999,3
"1266",79,13,5,5,21,9,1,2,99,1,32,5,1,2,1,41,3,1996,1
"1267",144,20,5,5,19,11,3,1,99,1,39,6,1,9,8,41,2,9999,1
"1268",155,21,5,6,14,1,8,2,6,1,30,5,1,1,4,41,1,2011,1
"1269",177,22,5,7,14,2,1,1,99,1,32,5,1,1,4,41,5,2007,1
"1270",48,7,6,2,3,1,1,2,12,1,33,5,1,9,4,41,5,9999,2
"1271",83,11,6,6,21,1,1,2,15,1,21,3,1,1,4,41,1,2007,2
"1272",90,12,6,7,3,1,1,2,12,1,37,6,1,1,1,41,1,9999,2
"1273",205,28,6,2,3,1,1,2,1,1,22,3,1,1,4,41,3,9999,2
"1274",20,3,7,7,23,17,1,1,99,1,26,4,1,1,4,41,5,2011,1
"1275",84,13,7,3,17,1,1,2,3,1,27,4,1,9,1,41,14,2005,1
"1276",119,20,7,3,5,1,5,1,99,1,21,3,1,9,4,41,5,9999,2
"1277",130,21,7,4,12,16,17,2,99,1,23,3,2,1,4,41,4,9999,4
"1278",154,24,7,7,23,20,7,1,99,1,999,99,9,9,4,41,99,9999,1
"1279",208,31,7,7,7,20,1,1,99,1,22,3,1,9,4,41,1,9999,2
"1280",36,4,8,4,7,18,4,1,99,1,28,4,1,1,4,41,1,2005,1
"1281",58,7,8,7,5,1,15,1,99,2,29,4,1,1,2,41,6,9999,1
"1282",118,15,8,1,21,5,4,1,99,1,55,10,1,9,4,41,4,9999,2
"1283",161,23,8,2,17,1,1,2,10,1,28,4,1,9,4,41,5,2009,2
"1284",175,26,8,5,4,5,1,2,1,1,21,3,1,9,4,41,2,2010,2
"1285",58,10,9,6,18,1,8,2,4,1,49,8,1,9,2,41,4,2002,1
"1286",97,14,9,3,2,16,1,2,6,1,26,4,1,2,4,41,5,2002,1
"1287",132,18,9,7,5,6,1,1,99,1,20,3,1,1,4,41,1,9999,2
"1288",150,21,9,3,19,5,1,1,99,1,47,8,1,2,4,41,1,2007,1
"1289",52,10,10,1,15,13,1,1,99,1,27,4,1,1,4,41,3,9999,1
"1290",60,12,10,3,18,17,1,1,99,2,41,7,1,9,4,41,7,9999,2
"1291",120,20,10,4,21,1,8,2,2,1,23,3,1,1,2,41,9,9999,1
"1292",128,21,10,5,22,20,1,1,99,1,21,3,1,9,4,41,9,2006,1
"1293",171,28,10,5,12,14,1,1,99,1,45,8,1,9,2,41,4,2000,1
"1294",41,5,11,6,17,18,1,1,99,1,38,6,1,9,4,41,99,9999,1
"1295",93,12,11,6,16,2,1,1,99,1,18,2,1,1,2,41,9,9999,2
"1296",122,14,11,1,22,5,13,1,99,1,43,7,1,1,4,41,3,2006,1
"1297",168,19,11,6,3,18,1,1,99,1,24,3,1,9,4,41,3,9999,1
"1298",175,20,11,7,13,5,1,1,99,1,29,4,1,1,4,41,8,1990,1
"1299",208,25,11,5,18,5,6,2,1,1,19,2,1,9,4,41,3,1989,1
"1300",242,28,11,1,15,10,1,1,99,1,45,8,1,9,4,41,3,2012,1
"1301",259,30,11,3,8,9,1,1,99,1,46,8,1,1,4,41,5,2006,1
"1302",53,6,12,2,10,3,3,2,99,2,22,3,1,1,4,41,5,2012,2
"1303",78,11,12,7,23,1,1,1,12,1,22,3,1,9,4,41,5,2007,1
"1304",81,11,12,7,21,11,1,2,99,1,16,2,2,2,4,41,5,2012,3
"1305",116,16,12,5,8,10,1,2,99,1,48,8,1,9,4,41,5,1999,1
"1306",144,19,12,1,21,9,1,1,2,1,19,2,1,9,4,41,5,9999,2
"1307",203,25,12,7,20,22,1,2,99,1,40,7,1,9,4,41,1,9999,1
"1308",211,26,12,1,22,1,1,1,7,1,14,1,2,1,4,41,3,9999,1
"1309",216,26,12,1,20,10,1,2,99,1,23,3,1,9,4,41,3,2008,2
"1310",228,28,12,3,3,1,8,1,3,1,59,10,1,1,1,41,3,2009,1
"1311",240,30,12,5,14,1,1,1,6,1,999,11,1,1,4,41,5,9999,1
"1312",252,31,12,6,19,19,3,2,99,9,999,11,9,9,1,41,2,9999,1
