"","dia_ocu","mes_ocu","dia_sem_ocu","hora_ocu","depto_ocu","areag_ocu","zona_ocu","sexo_pil","edad_pil","estado_pil","tipo_v","color_v","modelo_v","causa_ac"
"2830",25,3,4,2,1,1,5,1,999,1,3,5,9999,1
"2831",29,5,6,4,3,2,99,9,999,9,3,5,9999,1
"2832",26,8,4,8,19,2,99,1,24,1,1,99,9999,2
"2833",27,12,1,8,14,2,99,1,17,1,3,5,9999,3
"2834",30,11,2,9,22,2,99,9,999,1,1,99,9999,1
"2835",20,4,2,13,6,2,99,1,12,1,3,2,1987,2
"2836",31,10,7,18,9,2,99,1,20,2,3,3,9999,2
"2837",25,7,7,20,11,1,4,1,50,1,2,99,9999,1
"2838",28,9,2,23,10,1,1,1,20,1,9,99,9999,1
"2839",25,7,7,13,9,2,99,1,24,1,99,99,9999,1
"2840",31,10,7,16,9,2,99,1,20,1,1,4,1998,1
"2841",28,9,2,18,16,2,99,1,48,9,9,2,9999,1
"2842",27,12,1,18,1,1,10,9,999,9,9,7,9999,1
"2843",30,5,7,20,1,1,3,1,29,1,4,5,9999,1
"2844",26,8,4,20,19,2,99,1,22,2,14,99,9999,1
"2845",21,4,3,21,1,1,25,1,27,1,1,4,1996,1
"2846",25,3,4,22,1,2,99,1,21,9,5,2,9999,2
"2847",30,11,2,22,20,2,99,1,33,1,1,2,1991,1
"2848",30,5,7,5,1,1,9,1,29,1,1,4,9999,2
"2849",21,4,3,7,1,2,12,1,36,9,6,99,9999,1
"2850",28,9,2,7,4,2,99,1,35,1,3,2,2005,1
"2851",26,8,4,9,6,2,99,1,42,1,6,2,1995,1
"2852",25,7,7,11,18,2,99,9,999,9,3,6,9999,1
"2853",27,12,1,13,5,2,99,1,31,9,6,2,9999,2
"2854",31,10,7,17,13,2,99,1,34,2,3,99,1996,2
"2855",30,11,2,19,18,2,99,1,999,1,4,99,9999,2
"2856",25,3,4,20,1,2,99,1,999,1,2,2,1994,1
"2857",25,3,4,0,22,2,99,1,20,1,4,99,9999,1
"2858",29,9,3,0,11,1,99,1,33,1,4,1,9999,1
"2859",31,10,7,0,15,2,99,1,35,2,4,3,2009,1
"2860",21,4,3,6,22,2,99,1,63,1,99,99,9999,2
"2861",30,11,2,9,1,1,7,1,35,1,10,99,9999,1
"2862",26,8,4,9,6,2,99,1,29,1,3,3,1995,1
"2863",27,12,1,12,20,2,99,9,999,9,3,4,9999,3
"2864",30,5,7,19,1,1,18,1,48,2,10,2,2009,1
"2865",25,7,7,19,17,2,99,1,44,1,9,1,2006,1
"2866",29,9,3,9,16,2,99,1,27,1,5,3,2008,2
"2867",27,12,1,11,15,2,99,1,88,9,3,4,9999,4
"2868",30,11,2,13,1,2,99,1,28,1,1,2,9999,2
"2869",25,3,4,14,21,1,99,1,17,9,4,99,9999,2
"2870",30,5,7,15,1,1,13,2,54,1,1,5,9999,13
"2871",21,4,3,16,20,2,99,1,38,1,12,2,9999,1
"2872",25,7,7,16,17,2,99,9,999,9,12,2,9999,1
"2873",26,8,4,19,11,2,99,1,17,1,4,1,9999,1
"2874",31,10,7,22,16,1,99,9,999,9,3,4,9999,1
"2875",21,11,7,3,5,2,99,1,19,9,1,4,9999,2
"2876",25,7,7,12,1,1,1,2,28,1,4,5,9999,1
"2877",21,4,3,14,5,2,99,1,32,1,4,1,9999,2
"2878",25,3,4,17,21,2,99,1,999,9,5,7,1998,4
"2879",30,5,7,19,1,1,12,1,23,1,1,1,2001,1
"2880",29,9,3,19,9,2,99,1,31,1,3,11,9999,1
"2881",26,8,4,21,9,1,8,9,999,9,3,5,9999,1
"2882",27,12,1,21,17,2,99,9,999,9,3,4,9999,1
"2883",21,4,3,9,18,2,99,1,32,1,1,4,9999,4
"2884",27,12,1,13,14,2,99,1,20,9,3,4,9999,4
"2885",25,7,7,14,1,1,12,1,23,1,4,5,2000,1
"2886",26,8,4,14,2,2,99,1,21,1,14,1,9999,3
"2887",25,3,4,16,20,2,99,9,999,9,3,99,9999,1
"2888",30,5,7,18,1,1,12,1,32,1,1,15,1996,1
"2889",29,9,3,21,9,1,8,1,30,2,3,11,9999,1
"2890",28,12,2,0,1,1,3,1,27,2,3,4,9999,2
"2891",25,7,7,1,1,1,11,1,45,1,2,2,2007,1
"2892",30,5,7,9,5,2,99,1,21,1,2,99,9999,13
"2893",21,4,3,11,17,2,99,2,26,1,4,1,9999,1
"2894",30,9,4,11,1,1,1,1,25,1,12,1,9999,1
"2895",25,3,4,13,6,2,99,1,27,1,4,99,9999,1
"2896",26,8,4,14,18,2,99,1,27,1,3,5,9999,1
"2897",30,9,4,9,1,1,8,2,50,9,7,1,9999,2
"2898",21,4,3,11,17,2,99,1,33,1,4,3,9999,1
"2899",25,7,7,11,5,2,99,1,36,1,1,4,9999,1
"2900",27,8,5,14,19,2,99,1,28,1,1,7,2008,1
"2901",28,12,2,17,19,2,99,9,999,9,3,99,9999,2
"2902",25,3,4,19,10,2,99,1,26,9,1,1,2008,1
"2903",30,5,7,20,11,2,99,9,999,9,6,1,9999,1
"2904",21,4,3,8,17,2,99,1,42,1,4,99,9999,1
"2905",30,5,7,10,15,2,99,1,19,1,4,5,9999,13
"2906",27,8,5,15,10,2,99,1,18,1,1,2,1994,1
"2907",28,12,2,16,5,2,99,9,999,9,4,1,9999,1
"2908",25,3,4,17,13,2,99,9,999,9,7,99,9999,3
"2909",25,7,7,17,1,1,99,1,25,9,4,5,2007,2
"2910",30,9,4,20,13,1,1,1,18,9,1,2,1992,3
"2911",21,4,3,1,4,2,99,1,63,1,3,9,9999,2
"2912",25,3,4,12,16,2,99,1,36,9,4,99,9999,1
"2913",28,12,2,16,9,2,99,1,34,9,4,1,9999,1
"2914",26,7,1,21,20,2,99,1,25,9,4,99,9999,1
"2915",30,5,7,21,18,2,99,1,31,1,4,3,2008,4
"2916",27,8,5,22,2,2,99,1,26,1,1,6,9999,1
"2917",30,9,4,22,18,2,99,1,33,9,4,99,9999,2
"2918",21,4,3,1,3,2,99,1,50,1,3,99,9999,2
"2919",30,9,4,4,9,1,7,2,35,9,1,1,2000,1
"2920",26,7,1,16,6,2,99,1,64,9,1,99,2003,3
"2921",28,8,6,17,1,1,18,1,28,1,12,1,9999,1
"2922",25,3,4,19,17,2,99,1,28,9,3,99,9999,1
"2923",30,5,7,20,17,2,99,1,999,1,3,1,9999,1
"2924",28,12,2,23,16,2,99,9,999,9,9,11,9999,1
"2925",30,5,7,3,14,2,99,1,26,1,3,1,9999,13
"2926",22,4,4,8,1,1,9,1,21,1,4,99,9999,1
"2927",25,3,4,13,7,2,99,1,29,9,7,2,1987,3
"2928",28,8,6,15,1,2,99,9,999,9,6,1,9999,1
"2929",30,9,4,16,1,1,18,1,28,9,4,3,2003,2
"2930",28,12,2,19,1,2,99,1,29,9,3,5,9999,2
"2931",26,7,1,23,10,2,99,1,16,9,4,3,9999,1
"2932",29,12,3,7,19,2,99,1,35,9,3,4,9999,1
"2933",26,3,5,8,1,1,6,9,999,9,7,1,9999,2
"2934",30,5,7,9,7,2,99,1,999,1,3,2,9999,13
"2935",28,8,6,16,22,2,99,1,38,1,1,5,9999,1
"2936",26,7,1,16,15,1,99,1,41,9,3,3,1988,2
"2937",9,9,4,18,2,2,99,1,42,1,5,2,2006,1
"2938",22,4,4,19,1,2,99,1,32,1,1,11,9999,1
"2939",26,3,5,8,19,2,99,1,24,9,4,99,9999,1
"2940",29,12,3,8,5,2,99,1,25,9,9,14,2001,1
"2941",30,5,7,18,3,2,99,9,999,9,3,5,9999,1
"2942",22,4,4,19,20,2,99,9,999,9,3,99,9999,1
"2943",26,7,1,19,16,2,99,1,35,9,12,2,1988,3
"2944",28,8,6,20,8,2,99,1,30,1,3,6,1994,1
"2945",26,3,5,7,6,2,99,1,20,9,4,1,9999,1
"2946",26,7,1,8,9,2,99,9,999,9,7,99,9999,1
"2947",22,4,4,16,19,2,99,1,22,1,3,6,1974,2
"2948",29,12,3,17,5,2,99,1,20,9,4,1,2010,3
"2949",30,5,7,18,3,2,99,9,999,9,3,5,9999,1
"2950",28,8,6,19,18,2,99,1,47,1,3,1,1972,3
"2951",26,7,1,1,9,2,99,9,999,9,99,99,9999,99
"2952",29,8,7,4,1,2,99,1,24,1,3,4,1990,1
"2953",22,4,4,14,12,1,3,1,28,2,2,16,9999,1
"2954",29,12,3,17,10,2,99,1,21,9,4,5,2007,3
"2955",26,3,5,18,10,2,99,1,49,9,1,14,2009,2
"2956",31,5,1,19,1,2,99,2,27,1,3,9,1995,3
"2957",26,3,5,0,5,1,99,1,31,9,9,1,2007,2
"2958",29,12,3,0,9,2,99,9,999,9,3,1,2005,1
"2959",31,5,1,11,10,2,99,1,53,1,3,9,2007,1
"2960",26,7,1,15,17,2,99,1,999,9,1,2,9999,3
"2961",22,4,4,19,8,2,99,1,43,9,3,1,9999,1
"2962",29,8,7,23,21,2,99,1,19,1,3,3,9999,1
"2963",31,5,1,12,16,2,99,9,999,9,3,3,9999,2
"2964",27,7,2,14,1,1,12,1,20,9,4,5,9999,1
"2965",22,4,4,17,16,2,99,1,26,2,4,1,9999,1
"2966",26,3,5,18,3,2,99,1,60,2,2,3,2008,1
"2967",29,8,7,21,21,2,99,1,29,1,6,2,1999,1
"2968",29,12,3,22,16,2,99,1,28,9,9,2,9999,2
"2969",29,12,3,8,15,2,99,1,41,9,6,99,9999,4
"2970",29,8,7,12,5,2,99,1,45,1,4,7,9999,1
"2971",26,3,5,17,3,2,99,1,999,9,7,1,9999,2
"2972",27,7,2,20,5,2,99,1,38,9,3,1,9999,1
"2973",22,4,4,21,4,2,99,1,20,1,4,99,9999,1
"2974",27,3,6,10,21,1,1,2,21,1,4,1,2001,1
"2975",22,4,4,11,4,2,99,9,999,9,5,99,9999,1
"2976",27,7,2,15,9,1,1,1,26,9,4,5,2008,1
"2977",29,8,7,18,10,2,99,1,43,1,1,11,1999,1
"2978",29,12,3,18,2,2,99,1,28,9,2,2,2003,1
"2979",30,8,1,5,1,1,1,1,34,1,3,5,2005,1
"2980",27,3,6,9,5,2,99,1,21,1,4,3,9999,1
"2981",22,4,4,20,4,2,99,9,999,9,3,3,9999,1
"2982",27,7,2,21,9,2,99,1,37,9,3,2,9999,3
"2983",29,12,3,23,14,2,99,1,13,9,4,1,9999,1
"2984",28,7,3,9,1,1,1,1,33,1,2,4,9999,1
"2985",30,8,1,10,1,1,5,9,999,9,1,8,9999,1
"2986",29,12,3,12,3,2,99,1,999,1,2,1,9999,1
"2987",23,4,5,15,1,1,16,2,19,1,1,4,9999,1
"2988",27,3,6,19,6,2,99,2,35,1,4,99,2006,1
"2989",30,8,1,1,1,1,12,2,21,1,1,3,2000,2
"2990",27,3,6,8,6,2,99,1,21,9,9,6,9999,1
"2991",28,7,3,11,1,1,6,1,61,9,4,2,9999,1
"2992",23,4,5,13,21,2,99,2,18,1,4,5,2007,1
"2993",29,12,3,23,1,1,18,1,23,2,6,99,9999,1
"2994",23,4,5,1,6,2,99,1,37,1,3,4,1989,2
"2995",27,3,6,7,6,2,99,1,35,1,3,1,9999,3
"2996",28,7,3,8,1,1,21,1,41,1,4,5,9999,1
"2997",30,8,1,22,1,1,7,9,999,9,12,99,9999,1
"2998",29,12,3,23,1,1,12,1,999,1,1,6,2000,2
"2999",23,4,5,5,6,2,99,1,35,1,1,9,2007,1
"3000",27,3,6,7,9,2,99,1,31,1,5,2,9999,1
"3001",28,7,3,11,19,2,99,1,60,1,7,1,9999,1
"3002",30,8,1,16,1,1,8,1,35,1,5,2,9999,1
"3003",30,12,4,21,1,1,1,1,59,2,1,4,1987,2
"3004",30,8,1,1,22,2,99,9,999,9,5,2,1993,1
"3005",30,12,4,1,6,2,99,1,54,9,13,99,9999,1
"3006",27,3,6,10,16,2,99,1,20,1,3,9,9999,1
"3007",23,4,5,12,6,2,99,1,50,1,1,3,9999,2
"3008",28,7,3,16,12,2,99,1,32,2,3,99,9999,1
"3009",28,7,3,2,12,2,99,1,62,1,3,4,9999,4
"3010",30,12,4,7,20,2,99,1,999,1,9,2,2004,1
"3011",30,8,1,11,10,2,99,1,23,1,14,99,9999,1
"3012",24,4,6,20,1,1,17,1,57,1,1,6,9999,1
"3013",27,3,6,21,2,2,99,1,37,1,4,3,2009,1
"3014",30,8,1,1,9,1,5,1,22,1,4,7,2009,1
"3015",27,3,6,2,18,2,99,1,35,1,4,1,9999,1
"3016",30,12,4,10,13,2,99,1,34,9,6,7,1999,1
"3017",24,4,6,11,20,1,1,1,28,1,4,5,2008,1
"3018",28,7,3,21,18,2,99,1,22,1,4,99,9999,2
"3019",30,12,4,8,14,2,99,1,26,9,7,6,1992,1
"3020",28,7,3,14,18,2,99,1,19,9,4,99,9999,1
"3021",24,4,6,15,6,2,99,1,23,1,9,2,2008,1
"3022",27,3,6,17,14,2,99,9,999,9,3,2,9999,4
"3023",30,8,1,18,12,2,99,1,35,2,3,17,9999,1
"3024",28,3,7,1,1,1,9,1,36,1,10,2,2007,1
"3025",28,7,3,9,17,2,99,1,18,1,4,4,2008,1
"3026",30,8,1,9,16,2,99,1,50,1,1,99,9999,4
"3027",30,12,4,14,12,2,99,9,999,9,3,9,9999,3
"3028",24,4,6,23,16,2,99,9,999,9,99,99,9999,3
"3029",30,8,1,2,15,2,99,1,33,1,4,5,9999,2
"3030",28,3,7,6,1,2,99,1,37,1,1,5,9999,2
"3031",24,4,6,16,2,2,99,1,27,1,4,99,2006,1
"3032",30,12,4,17,1,1,1,1,999,1,99,99,9999,1
"3033",28,7,3,21,14,2,99,9,999,9,3,99,9999,4
"3034",25,4,7,2,5,2,99,1,28,1,3,99,2006,2
"3035",28,3,7,4,1,1,7,1,26,1,4,5,9999,1
"3036",31,12,5,17,1,1,7,1,37,9,3,2,9999,1
"3037",30,8,1,17,18,2,99,1,43,1,2,6,9999,2
"3038",29,7,4,20,1,1,21,1,37,2,1,1,1982,1
"3039",31,12,5,9,1,1,1,1,24,2,2,2,2007,1
"3040",25,4,7,15,10,2,99,1,42,1,4,99,9999,1
"3041",30,8,1,17,17,2,99,1,33,1,2,99,9999,3
"3042",28,3,7,21,1,2,99,1,43,1,14,1,9999,2
"3043",29,7,4,22,1,1,12,1,29,2,4,99,9999,2
"3044",26,4,1,16,1,1,13,2,46,1,1,2,2009,1
"3045",28,3,7,19,22,2,99,1,29,2,12,6,9999,1
"3046",29,7,4,19,1,1,12,9,999,9,1,99,9999,1
"3047",30,8,1,20,4,2,99,1,34,1,3,4,9999,1
"3048",31,12,5,20,1,1,1,1,20,9,7,1,9999,1
"3049",29,7,4,1,5,2,99,1,41,1,6,14,9999,3
"3050",30,8,1,4,3,2,99,1,37,1,1,14,9999,2
"3051",28,3,7,15,11,2,99,1,20,1,14,1,9999,1
"3052",26,4,1,18,1,1,5,1,43,1,4,5,9999,1
"3053",31,12,5,21,1,1,10,1,25,9,4,99,9999,2
"3054",28,3,7,0,3,2,99,9,999,9,1,2,9999,2
"3055",31,12,5,14,21,1,1,1,21,1,9,2,2008,1
"3056",26,4,1,16,1,1,13,9,999,9,99,99,9999,1
"3057",29,7,4,17,9,2,99,1,40,1,9,2,9999,1
"3058",31,8,2,22,1,1,1,1,31,2,1,1,9999,1
"3059",26,4,1,13,22,2,99,2,26,1,4,99,9999,1
"3060",31,12,5,16,5,1,99,1,24,1,4,1,2009,1
"3061",29,7,4,19,13,2,99,1,29,2,3,6,2009,1
"3062",28,3,7,20,2,2,99,2,37,1,1,6,2000,1
"3063",31,8,2,23,1,1,1,1,28,1,4,99,9999,1
"3064",26,4,1,3,21,2,99,1,21,2,99,1,2002,2
"3065",31,8,2,8,19,2,99,1,35,1,3,6,9999,1
"3066",29,3,1,19,1,1,13,1,18,1,4,4,9999,1
"3067",29,7,4,23,16,2,99,1,29,2,4,99,9999,4
"3068",31,12,5,23,10,2,99,1,43,9,99,99,2005,1
"3069",31,12,5,0,11,2,99,1,18,9,2,3,2002,3
"3070",31,8,2,8,19,2,99,1,42,1,1,2,2004,1
"3071",29,7,4,13,17,2,99,1,38,1,3,2,9999,2
"3072",26,4,1,18,5,2,99,1,48,1,4,99,9999,1
"3073",29,3,1,19,19,1,99,1,38,1,9,2,2009,1
"3074",31,12,5,5,12,2,99,1,24,9,3,2,1995,2
"3075",26,4,1,15,5,2,99,1,55,1,3,1,9999,1
"3076",29,7,4,15,14,2,99,1,17,1,4,1,9999,1
"3077",29,3,1,20,11,2,99,1,999,9,5,99,9999,1
"3078",31,8,2,20,5,2,99,1,38,1,4,9,9999,2
"3079",29,3,1,1,12,2,99,9,999,9,5,1,9999,3
"3080",31,8,2,17,5,2,99,9,999,9,99,99,9999,1
"3081",26,4,1,20,6,2,99,1,55,1,4,9,9999,1
"3082",31,12,5,20,18,2,99,1,22,2,4,99,9999,1
"3083",30,7,5,21,1,1,18,1,35,9,4,5,9999,1
"3084",31,12,5,7,17,2,99,1,999,1,4,99,9999,1
"3085",31,8,2,11,6,2,99,1,49,1,14,1,9999,1
"3086",30,3,2,15,1,1,1,1,33,1,99,4,1996,1
"3087",30,7,5,20,1,2,99,1,36,1,6,2,1989,1
"3088",26,4,1,21,10,1,1,9,999,9,2,6,9999,1
"3089",31,12,5,11,3,2,99,1,47,9,1,6,9999,1
"3090",31,8,2,12,4,2,99,1,65,1,2,4,2005,1
"3091",26,4,1,13,15,2,99,1,20,2,3,6,1998,2
"3092",30,3,2,19,6,2,99,2,26,1,4,99,9999,1
"3093",30,7,5,20,1,2,99,1,23,1,2,6,1999,1
"3094",30,3,2,6,9,2,99,1,32,1,6,6,2006,1
"3095",31,12,5,11,1,1,13,1,30,9,4,5,9999,1
"3096",26,4,1,18,18,2,99,2,35,2,1,6,9999,1
"3097",30,7,5,20,5,2,99,1,32,1,2,1,9999,1
"3098",26,4,1,13,17,2,99,1,35,1,9,2,9999,3
"3099",30,7,5,16,10,2,99,1,40,2,6,2,1998,2
"3100",30,3,2,17,9,2,99,1,22,1,3,99,1996,3
"3101",31,12,5,21,1,1,11,1,21,9,1,4,2002,1
"3102",30,3,2,16,13,2,99,9,999,9,3,8,9999,3
"3103",26,4,1,18,17,2,99,2,22,1,4,99,9999,4
"3104",30,7,5,20,9,1,2,1,38,2,3,11,9999,1
"3105",31,12,5,20,13,2,99,1,18,9,4,99,9999,1
"3106",30,7,5,4,18,1,99,1,26,9,1,5,9999,1
"3107",31,12,5,5,1,1,1,1,49,9,4,1,9999,1
"3108",27,4,2,12,1,2,99,1,999,1,4,99,9999,1
"3109",30,3,2,20,16,1,99,1,30,2,3,1,2007,1
"3110",27,4,2,10,1,1,6,1,39,1,12,1,9999,1
"3111",30,3,2,18,18,1,99,1,33,1,3,1,9999,1
"3112",30,7,5,20,17,2,99,1,21,9,14,1,9999,1
"3113",30,7,5,9,14,2,99,1,22,1,5,1,9999,1
"3114",27,4,2,14,22,2,99,9,999,9,9,2,2009,1
"3115",31,3,3,18,1,1,8,2,37,1,1,99,2009,1
"3116",27,4,2,1,10,1,1,1,30,1,1,6,1993,2
"3117",31,3,3,15,1,1,1,1,999,1,3,5,9999,1
"3118",30,7,5,19,3,1,99,9,999,9,8,4,9999,2
"3119",31,3,3,0,1,1,18,1,33,1,2,2,9999,1
"3120",27,4,2,7,9,2,99,1,33,1,5,3,9999,1
"3121",30,7,5,14,1,1,8,1,63,9,17,1,9999,1
"3122",30,7,5,10,1,1,6,9,999,9,5,1,9999,1
"3123",31,3,3,14,22,2,99,1,42,1,3,9,9999,1
"3124",27,4,2,15,13,2,99,9,999,9,9,2,9999,1
"3125",27,4,2,8,15,2,99,1,46,1,3,9,1989,3
"3126",30,7,5,19,6,2,99,1,999,9,1,5,9999,1
"3127",31,3,3,22,20,2,99,1,21,9,3,5,1999,3
"3128",31,7,6,1,1,1,1,1,29,1,4,1,2008,1
"3129",27,4,2,6,17,2,99,1,27,1,9,2,2008,1
"3130",31,3,3,17,5,2,99,9,999,9,6,99,9999,1
"3131",31,3,3,8,5,2,99,1,46,1,3,3,1989,1
"3132",31,7,6,9,1,1,17,1,33,1,1,4,1995,1
"3133",27,4,2,22,14,1,1,1,35,1,4,1,9999,1
"3134",31,7,6,1,1,2,99,1,25,2,3,2,1984,2
"3135",27,4,2,7,7,2,99,1,54,1,5,99,1985,2
"3136",31,3,3,13,5,2,99,1,20,1,4,7,2008,1
"3137",28,4,3,2,12,2,99,9,999,9,2,14,9999,3
"3138",31,7,6,3,1,1,7,1,24,2,1,4,9999,2
"3139",31,3,3,20,5,2,99,1,45,2,2,4,9999,4
"3140",31,3,3,10,10,2,99,1,17,1,4,5,9999,1
"3141",31,7,6,18,1,1,11,1,18,1,4,99,2007,1
"3142",29,4,4,21,1,1,10,1,25,9,4,3,9999,1
"3143",31,7,6,8,20,2,99,1,24,1,5,99,9999,1
"3144",29,4,4,17,22,2,99,1,13,1,4,99,9999,1
"3145",31,3,3,18,9,1,1,1,52,2,3,10,9999,1
"3146",29,4,4,8,19,2,99,1,32,1,3,4,9999,1
"3147",31,3,3,14,13,2,99,1,16,1,4,4,2001,1
"3148",31,7,6,15,10,1,2,1,28,1,1,3,1995,1
"3149",31,7,6,2,9,2,99,1,30,9,4,3,9999,1
"3150",31,3,3,18,16,1,99,1,999,1,4,2,9999,1
"3151",29,4,4,18,16,2,99,1,33,1,3,6,9999,1
"3152",31,3,3,4,16,1,7,1,47,2,2,99,9999,2
"3153",31,7,6,17,9,2,99,1,29,2,1,6,9999,2
"3154",29,4,4,22,7,2,99,1,23,1,14,1,9999,3
"3155",30,4,5,6,1,1,8,2,26,2,1,16,9999,2
"3156",31,7,6,8,2,2,99,9,999,9,5,99,9999,1
"3157",31,3,3,17,15,2,99,1,25,1,4,1,9999,1
"3158",31,3,3,17,18,2,99,1,999,1,3,5,9999,1
"3159",31,7,6,18,2,2,99,1,18,9,4,99,9999,2
"3160",30,4,5,23,1,1,1,1,999,1,3,5,2008,1
"3161",30,4,5,2,1,1,18,1,22,2,1,4,1994,3
"3162",31,7,6,4,16,1,99,1,22,9,2,99,9999,2
"3163",31,3,3,12,18,2,99,9,999,9,12,99,9999,3
"3164",31,7,6,9,18,1,99,1,45,9,3,1,9999,2
"3165",30,4,5,14,1,1,15,2,35,1,1,8,2005,2
"3166",31,3,3,22,18,2,99,1,26,1,4,5,9999,1
"3167",30,4,5,8,1,1,10,1,32,1,4,4,9999,1
"3168",31,7,6,12,4,2,99,1,28,9,3,2,9999,2
"3169",31,3,3,22,17,1,99,1,24,1,4,5,2008,1
"3170",31,3,3,11,17,1,99,9,999,9,3,99,9999,1
"3171",30,4,5,18,20,2,99,1,23,1,4,99,9999,2
"3172",31,7,6,21,1,1,7,1,28,9,3,2,2000,1
"3173",31,7,6,0,1,2,99,1,25,1,3,2,1988,2
"3174",31,3,3,16,17,2,99,1,19,1,4,99,9999,1
"3175",30,4,5,17,19,2,99,9,999,9,99,99,9999,1
"3176",30,4,5,21,6,2,99,9,999,9,5,2,9999,1
"3177",31,7,6,23,1,1,99,1,32,1,4,99,9999,2
"3178",30,4,5,14,11,1,4,1,37,1,9,8,1991,1
"3179",30,7,5,17,9,2,99,9,999,9,2,6,9999,1
"3180",30,4,5,16,11,1,4,1,34,1,3,8,9999,1
"3181",30,4,5,18,12,2,99,1,22,2,3,8,9999,1
"3182",30,4,5,19,12,1,2,1,999,1,2,9,2009,1
"3183",30,4,5,19,12,2,99,9,999,9,3,9,9999,4
"3184",30,4,5,19,13,2,99,1,33,2,4,1,9999,1
"3185",30,4,5,1,16,1,2,1,29,2,1,10,1996,1
"3186",30,4,5,18,16,2,99,1,23,1,14,1,9999,1
"3187",30,4,5,6,4,2,99,1,21,1,4,1,2007,1
