"","num_hecho","dia_ocu","mes_ocu","dia_sem_ocu","hora_ocu","g_hora","depto_ocu","mupio_ocu","areag_ocu","zona_ocu","sexo_pil","edad_pil","g_edad_2","mayor_menor","tipo_veh","color_veh","modelo_veh","causa_acc","marca_veh","g_edad","Fallecidos_Lesionados","Otro_g_edad_fall_les"
"2242",2242,27,4,6,21,4,2,207,1,99,1,24,4,1,3,3,6,3,44,3,1,3
"2243",2243,27,4,6,9,2,18,1801,1,99,2,24,4,1,1,3,3,1,32,3,2,3
"2244",2244,27,4,6,9,2,18,1801,1,99,2,55,7,1,1,3,3,1,32,10,2,5
"2245",2245,27,4,6,9,2,18,1801,1,99,2,59,7,1,1,3,3,1,32,10,1,5
"2246",2246,27,4,6,15,3,18,1801,1,99,1,21,4,1,4,5,6,1,23,3,2,3
"2247",2247,27,4,6,15,3,18,1801,1,99,1,16,4,2,4,5,6,1,23,2,2,3
"2248",2248,28,4,7,23,4,1,101,1,11,1,34,5,1,4,4,5,1,99,5,2,4
"2249",2249,28,4,7,6,2,1,117,2,99,2,42,6,1,1,2,3,1,13,7,2,4
"2250",2250,28,4,7,21,4,1,115,1,4,2,27,5,1,1,10,6,1,32,4,2,3
"2251",2251,28,4,7,18,4,21,2102,2,99,1,20,4,1,4,1,6,2,24,3,2,3
"2252",2252,28,4,7,16,3,10,1001,1,4,1,22,4,1,4,3,5,1,40,3,2,3
"2253",2253,28,4,7,0,1,16,1602,2,99,1,33,5,1,3,9,2,2,44,5,2,4
"2254",2254,28,4,7,19,4,2,204,2,99,1,16,4,2,3,4,6,1,34,2,2,3
"2255",2255,28,4,7,19,4,2,204,2,99,1,33,5,1,4,1,6,1,40,5,2,4
"2256",2256,28,4,7,19,4,2,204,2,99,1,35,5,1,3,4,6,1,34,6,2,4
"2257",2257,28,4,7,19,4,2,204,2,99,1,31,5,1,4,1,6,1,40,5,2,4
"2258",2258,29,4,1,10,2,1,101,1,1,1,23,4,1,4,5,5,1,14,3,2,3
"2259",2259,29,4,1,21,4,1,101,1,10,1,49,6,1,1,99,6,2,99,8,2,5
"2260",2260,29,4,1,1,1,1,115,2,99,1,42,6,1,1,99,6,1,42,7,2,4
"2261",2261,29,4,1,7,2,1,115,1,99,1,76,8,1,14,1,6,1,99,10,2,7
"2262",2262,29,4,1,7,2,1,115,1,99,2,56,7,1,14,1,6,1,99,10,2,5
"2263",2263,29,4,1,7,2,1,115,1,99,1,9,3,2,14,1,6,1,99,1,2,2
"2264",2264,29,4,1,7,2,1,115,1,99,2,64,8,1,14,1,6,1,99,10,2,6
"2265",2265,29,4,1,13,3,11,1102,2,99,1,65,8,1,4,3,6,1,21,10,1,6
"2266",2266,29,4,1,23,4,13,1301,2,99,1,60,8,1,3,99,6,3,99,10,2,6
"2267",2267,29,4,1,23,4,13,1301,2,99,1,44,6,1,3,99,6,3,99,7,2,4
"2268",2268,29,4,1,14,3,14,1401,2,99,1,19,4,1,3,1,2,1,44,2,2,3
"2269",2269,29,4,1,14,3,14,1401,2,99,2,17,4,2,3,1,2,1,44,2,2,3
"2270",2270,30,4,2,18,4,1,108,1,6,2,58,7,1,12,1,6,2,3,10,2,5
"2271",2271,30,4,2,18,4,1,108,1,6,2,34,5,1,12,1,6,2,3,5,2,4
"2272",2272,30,4,2,5,1,20,2004,2,99,1,46,6,1,4,99,6,1,40,8,2,5
"2273",2273,30,4,2,5,1,20,2004,2,99,1,16,4,2,4,5,6,1,42,2,1,3
"2274",2274,30,4,2,22,4,19,1904,2,99,1,32,5,1,4,5,6,2,99,5,1,4
"2275",2275,30,4,2,9,2,13,1304,2,99,2,66,8,1,3,6,6,4,44,10,1,6
"2276",2276,30,4,2,9,2,13,1304,2,99,2,27,5,1,3,6,6,4,44,4,1,3
"2277",2277,30,4,2,9,2,13,1304,2,99,2,2,2,2,3,6,6,4,44,1,2,1
"2278",2278,30,4,2,9,2,13,1304,2,99,1,45,6,1,3,6,6,4,44,8,2,5
"2279",2279,30,4,2,9,2,13,1304,2,99,1,76,8,1,3,6,6,4,44,10,2,7
"2280",2280,30,4,2,0,1,2,207,2,99,1,36,5,1,5,99,6,1,99,6,2,4
"2281",2281,30,4,2,0,1,2,207,2,99,1,40,6,1,6,99,6,1,15,7,2,4
"2282",2282,30,4,2,21,4,2,207,2,99,1,40,6,1,6,1,2,1,22,7,2,4
"2283",2283,30,4,2,21,4,2,207,2,99,1,20,4,1,3,5,3,1,34,3,2,3
"2284",2284,30,4,2,8,2,7,701,2,99,1,51,7,1,9,4,6,4,37,9,2,5
"2285",2285,30,4,2,8,2,7,701,2,99,1,22,4,1,9,4,6,4,37,3,2,3
"2286",2286,30,4,2,8,2,7,701,2,99,1,19,4,1,9,4,6,4,37,2,2,3
"2287",2287,30,4,2,8,2,7,701,2,99,2,22,4,1,9,4,6,4,37,3,2,3
"2288",2288,30,4,2,8,2,7,701,2,99,1,27,5,1,9,4,6,4,37,4,2,3
"2289",2289,1,5,3,9,2,1,101,1,1,1,35,5,1,4,1,4,1,2,6,2,4
"2290",2290,1,5,3,20,4,1,101,1,9,2,22,4,1,4,5,6,1,2,3,2,3
"2291",2291,1,5,3,15,3,1,110,2,99,1,68,8,1,3,4,6,3,44,10,1,6
"2292",2292,1,5,3,15,3,1,110,2,99,2,44,6,1,3,4,6,3,44,7,1,4
"2293",2293,1,5,3,15,3,1,110,2,99,2,33,5,1,3,4,6,3,44,5,2,4
"2294",2294,1,5,3,15,3,1,110,2,99,2,16,4,2,3,4,6,3,44,2,2,3
"2295",2295,1,5,3,15,3,1,110,2,99,2,10,4,2,3,4,6,3,44,1,2,2
"2296",2296,1,5,3,15,3,1,110,2,99,2,42,6,1,3,4,6,3,44,7,2,4
"2297",2297,1,5,3,15,3,1,110,2,99,1,18,4,1,3,4,6,3,44,2,2,3
"2298",2298,1,5,3,15,3,1,110,2,99,1,29,5,1,3,4,6,3,44,4,2,3
"2299",2299,1,5,3,15,3,1,110,2,99,2,12,4,2,3,4,6,3,44,1,2,2
"2300",2300,1,5,3,15,3,1,110,2,99,2,9,3,2,3,4,6,3,44,1,2,2
"2301",2301,1,5,3,15,3,1,110,2,99,1,6,3,2,3,4,6,3,44,1,2,2
"2302",2302,1,5,3,15,3,1,110,2,99,1,6,3,2,3,4,6,3,44,1,2,2
"2303",2303,1,5,3,5,1,5,501,2,99,1,23,4,1,1,5,4,1,32,3,2,3
"2304",2304,1,5,3,5,1,5,501,2,99,2,28,5,1,1,5,4,1,32,4,2,3
"2305",2305,1,5,3,5,1,5,501,2,99,2,20,4,1,1,5,4,1,32,3,2,3
"2306",2306,1,5,3,13,3,10,1001,2,99,2,54,7,1,4,99,6,2,99,9,2,5
"2307",2307,1,5,3,17,3,9,901,2,99,1,36,5,1,4,3,6,1,40,6,2,4
"2308",2308,1,5,3,9,2,9,901,2,99,2,9,3,2,9,3,6,3,37,1,1,2
"2309",2309,1,5,3,9,2,9,901,2,99,1,52,7,1,9,3,6,3,37,9,2,5
"2310",2310,1,5,3,9,2,9,901,2,99,1,49,6,1,9,3,6,3,37,8,2,5
"2311",2311,1,5,3,9,2,9,901,2,99,2,38,5,1,9,3,6,3,37,6,2,4
"2312",2312,1,5,3,9,2,9,901,2,99,2,56,7,1,9,3,6,3,37,10,2,5
"2313",2313,1,5,3,9,2,9,901,2,99,1,49,6,1,9,3,6,3,37,8,2,5
"2314",2314,1,5,3,9,2,9,901,2,99,1,13,4,2,9,3,6,3,37,1,2,2
"2315",2315,1,5,3,9,2,9,901,2,99,1,5,3,2,9,3,6,3,37,1,2,2
"2316",2316,1,5,3,9,2,9,901,2,99,2,8,3,2,9,3,6,3,37,1,2,2
"2317",2317,1,5,3,9,2,9,901,2,99,1,3,2,2,9,3,6,3,37,1,2,1
"2318",2318,1,5,3,9,2,9,901,2,99,2,6,3,2,9,3,6,3,37,1,2,2
"2319",2319,1,5,3,14,3,12,1201,2,99,2,30,5,1,2,6,3,3,44,5,2,4
"2320",2320,1,5,3,14,3,12,1201,2,99,2,60,8,1,2,6,3,3,44,10,1,6
"2321",2321,1,5,3,11,2,13,1301,2,99,1,10,4,2,99,99,6,99,99,1,1,2
"2322",2322,2,5,4,20,4,19,1901,2,99,2,54,7,1,9,3,4,3,5,9,2,5
"2323",2323,2,5,4,6,2,5,501,2,99,1,18,4,1,4,1,5,1,2,2,2,3
"2324",2324,2,5,4,21,4,10,1001,2,99,2,999,9,1,3,99,6,1,99,11,2,8
"2325",2325,2,5,4,16,3,12,1201,2,99,1,48,6,1,1,6,6,1,32,8,2,5
"2326",2326,2,5,4,16,3,12,1201,2,99,1,21,4,1,1,6,6,1,32,3,2,3
"2327",2327,2,5,4,16,3,12,1201,2,99,1,35,5,1,3,1,6,1,44,6,2,4
"2328",2328,2,5,4,15,3,13,1301,2,99,1,36,5,1,2,2,2,1,33,6,2,4
"2329",2329,2,5,4,15,3,13,1301,2,99,1,66,8,1,2,2,2,1,33,10,2,6
"2330",2330,2,5,4,15,3,13,1301,2,99,2,60,8,1,2,2,2,1,33,10,2,6
"2331",2331,2,5,4,15,3,13,1301,2,99,2,34,5,1,2,2,2,1,33,5,2,4
"2332",2332,2,5,4,15,3,13,1301,2,99,2,57,7,1,2,2,2,1,33,10,2,5
"2333",2333,2,5,4,14,3,16,1601,2,99,1,12,4,2,3,1,6,3,44,1,2,2
"2334",2334,2,5,4,14,3,16,1601,2,99,2,35,5,1,3,1,6,3,44,6,2,4
"2335",2335,2,5,4,14,3,18,1801,2,99,2,39,5,1,99,99,6,1,99,6,2,4
"2336",2336,2,5,4,16,3,4,401,2,99,1,25,5,1,14,1,4,2,2,4,2,3
"2337",2337,2,5,4,16,3,4,401,2,99,1,48,6,1,14,1,4,2,2,8,1,5
"2338",2338,2,5,4,16,3,4,401,2,99,2,1,2,2,14,1,4,2,2,1,1,1
"2339",2339,3,5,5,22,4,1,101,1,13,1,50,7,1,99,99,6,1,99,9,2,5
"2340",2340,3,5,5,15,3,1,110,1,6,1,27,5,1,1,4,2,1,44,4,2,3
"2341",2341,3,5,5,15,3,1,110,1,4,2,39,5,1,4,1,6,1,42,6,2,4
"2342",2342,3,5,5,14,3,6,601,2,99,1,46,6,1,3,1,6,2,99,8,2,5
"2343",2343,3,5,5,14,3,6,601,2,99,1,50,7,1,3,1,6,2,99,9,2,5
"2344",2344,3,5,5,14,3,6,601,2,99,1,10,4,2,3,1,6,2,99,1,2,2
"2345",2345,3,5,5,18,4,6,601,2,99,1,17,4,2,4,5,6,1,24,2,1,3
"2346",2346,3,5,5,15,3,11,1101,2,99,1,45,6,1,4,1,6,1,24,8,2,5
"2347",2347,3,5,5,15,3,11,1101,2,99,1,33,5,1,2,5,6,1,23,5,2,4
"2348",2348,3,5,5,17,3,14,1401,2,99,1,21,4,1,4,99,6,1,99,3,2,3
"2349",2349,3,5,5,6,2,3,301,1,4,1,29,5,1,4,2,6,2,22,4,2,3
"2350",2350,3,5,5,6,2,3,301,1,4,1,24,4,1,4,2,6,2,22,3,2,3
"2351",2351,3,5,5,6,2,3,301,1,4,1,18,4,1,4,2,6,2,22,2,2,3
"2352",2352,3,5,5,6,2,3,301,1,4,1,29,5,1,4,2,6,2,22,4,2,3
"2353",2353,3,5,5,6,2,3,301,1,4,1,33,5,1,4,2,6,2,22,5,2,4
"2354",2354,3,5,5,6,2,3,301,1,4,1,23,4,1,4,2,6,2,22,3,2,3
"2355",2355,3,5,5,6,2,3,301,1,4,1,19,4,1,4,2,6,2,22,2,2,3
"2356",2356,3,5,5,6,2,3,301,1,4,1,60,8,1,4,2,6,2,22,10,2,6
"2357",2357,3,5,5,6,2,3,301,1,4,1,41,6,1,4,2,6,2,22,7,2,4
"2358",2358,3,5,5,6,2,3,301,1,4,1,27,5,1,4,2,6,2,22,4,2,3
"2359",2359,4,5,6,2,1,1,101,1,2,1,51,7,1,1,6,6,3,44,9,2,5
"2360",2360,4,5,6,6,2,6,601,2,99,1,22,4,1,4,99,6,1,99,3,1,3
"2361",2361,4,5,6,18,4,3,301,2,99,1,38,5,1,1,6,6,2,32,6,2,4
"2362",2362,4,5,6,18,4,3,301,2,99,1,36,5,1,1,6,6,2,32,6,2,4
"2363",2363,4,5,6,18,4,3,301,2,99,2,3,2,2,1,6,6,2,32,1,2,1
"2364",2364,4,5,6,18,4,3,301,2,99,2,1,2,2,1,6,6,2,32,1,2,1
"2365",2365,4,5,6,18,4,3,301,2,99,2,29,5,1,1,6,6,2,32,4,1,3
"2366",2366,5,5,7,4,1,1,101,1,1,2,38,5,1,3,9,3,1,13,6,2,4
"2367",2367,5,5,7,19,4,1,101,1,6,1,16,4,2,4,5,6,1,2,2,2,3
"2368",2368,5,5,7,16,3,1,102,2,99,1,21,4,1,4,5,6,1,99,3,2,3
"2369",2369,5,5,7,16,3,1,102,2,99,1,28,5,1,4,5,6,1,99,4,2,3
"2370",2370,5,5,7,22,4,20,2001,2,99,1,999,9,1,4,1,6,1,35,11,2,8
"2371",2371,5,5,7,11,2,5,501,2,99,1,24,4,1,4,4,5,2,14,3,1,3
"2372",2372,5,5,7,18,4,6,601,2,99,1,20,4,1,4,99,6,2,99,3,1,3
"2373",2373,5,5,7,13,3,7,701,1,4,1,48,6,1,1,6,3,1,20,8,2,5
"2374",2374,5,5,7,13,3,3,303,2,99,1,59,7,1,4,3,6,3,40,10,2,5
"2375",2375,6,5,1,18,4,1,110,2,99,1,23,4,1,2,3,6,1,11,3,2,3
"2376",2376,6,5,1,5,1,6,601,2,99,1,31,5,1,3,1,3,1,37,5,2,4
"2377",2377,6,5,1,5,1,6,601,2,99,1,29,5,1,3,1,3,1,37,4,2,3
"2378",2378,7,5,2,16,3,1,115,2,99,1,16,4,2,1,5,6,1,32,2,2,3
"2379",2379,7,5,2,19,4,5,511,2,99,1,34,5,1,4,1,4,1,2,5,2,4
"2380",2380,7,5,2,21,4,16,1614,2,99,1,26,5,1,4,99,6,2,2,4,2,3
"2381",2381,8,5,3,20,4,1,115,1,1,1,54,7,1,4,1,4,1,42,9,2,5
"2382",2382,8,5,3,19,4,1,117,1,7,1,33,5,1,2,99,6,1,44,5,2,4
"2383",2383,8,5,3,19,4,1,117,1,7,2,33,5,1,2,99,6,1,44,5,2,4
"2384",2384,8,5,3,12,3,21,2101,1,2,1,34,5,1,14,99,6,1,99,5,2,4
"2385",2385,8,5,3,16,3,6,601,2,99,1,20,4,1,9,4,5,1,37,3,2,3
"2386",2386,8,5,3,14,3,10,1014,2,99,1,40,6,1,14,1,4,1,2,7,2,4
"2387",2387,8,5,3,13,3,2,208,2,99,1,38,5,1,2,4,6,2,32,6,1,4
"2388",2388,8,5,3,13,3,2,208,2,99,1,41,6,1,2,4,6,2,32,7,2,4
"2389",2389,8,5,3,13,3,17,1701,2,99,1,58,7,1,9,3,6,1,44,10,2,5
"2390",2390,8,5,3,13,3,17,1701,2,99,1,21,4,1,9,3,6,1,44,3,2,3
"2391",2391,8,5,3,13,3,17,1701,2,99,2,24,4,1,9,3,6,1,44,3,2,3
"2392",2392,8,5,3,13,3,17,1701,2,99,2,21,4,1,9,3,6,1,44,3,2,3
"2393",2393,8,5,3,13,3,17,1701,2,99,2,32,5,1,9,3,6,1,44,5,2,4
"2394",2394,8,5,3,13,3,17,1701,2,99,2,32,5,1,9,3,6,1,44,5,2,4
"2395",2395,8,5,3,15,3,7,701,2,99,2,28,5,1,9,3,5,1,44,4,2,3
"2396",2396,8,5,3,15,3,7,701,2,99,2,32,5,1,9,3,5,1,44,5,2,4
"2397",2397,8,5,3,15,3,7,701,2,99,1,34,5,1,9,3,5,1,44,5,2,4
"2398",2398,9,5,4,14,3,1,101,1,1,1,23,4,1,99,99,6,1,99,3,2,3
"2399",2399,9,5,4,12,3,1,101,1,10,1,43,6,1,2,3,2,1,99,7,2,4
"2400",2400,9,5,4,21,4,1,103,2,99,1,25,5,1,4,5,6,2,49,4,2,3
"2401",2401,9,5,4,9,2,1,101,1,16,1,19,4,1,1,2,6,2,4,2,2,3
"2402",2402,9,5,4,22,4,1,101,1,12,1,30,5,1,4,99,6,1,99,5,1,4
"2403",2403,9,5,4,20,4,20,2001,2,99,1,64,8,1,1,99,6,1,99,10,2,6
"2404",2404,9,5,4,20,4,20,2001,2,99,2,50,7,1,1,99,6,1,99,9,2,5
"2405",2405,9,5,4,21,4,20,2001,2,99,1,68,8,1,4,99,6,1,21,10,1,6
"2406",2406,9,5,4,15,3,19,1901,2,99,1,29,5,1,3,1,6,1,44,4,2,3
"2407",2407,9,5,4,15,3,19,1901,2,99,1,18,4,1,3,1,6,1,44,2,2,3
"2408",2408,9,5,4,15,3,19,1901,2,99,1,21,4,1,3,1,6,1,44,3,2,3
"2409",2409,9,5,4,15,3,19,1901,2,99,1,20,4,1,3,1,6,1,44,3,2,3
"2410",2410,9,5,4,19,4,11,1101,1,1,2,30,5,1,14,1,6,1,2,5,2,4
"2411",2411,9,5,4,8,2,12,1206,2,99,1,15,4,2,3,3,6,2,44,2,2,3
"2412",2412,9,5,4,8,2,12,1206,2,99,1,15,4,2,3,3,6,2,44,2,2,3
"2413",2413,9,5,4,8,2,12,1206,2,99,1,16,4,2,3,3,6,2,44,2,2,3
"2414",2414,9,5,4,8,2,12,1206,2,99,1,16,4,2,3,3,6,2,44,2,2,3
"2415",2415,9,5,4,8,2,12,1206,2,99,1,43,6,1,3,3,6,2,44,7,2,4
"2416",2416,9,5,4,8,2,12,1206,2,99,1,53,7,1,3,3,6,2,44,9,2,5
"2417",2417,9,5,4,12,3,16,1615,2,99,1,20,4,1,9,11,3,3,20,3,2,3
"2418",2418,9,5,4,12,3,16,1615,2,99,2,23,4,1,9,11,3,3,20,3,2,3
"2419",2419,9,5,4,12,3,16,1615,2,99,1,34,5,1,9,11,3,3,20,5,1,4
"2420",2420,9,5,4,1,1,4,407,2,99,1,24,4,1,4,1,6,3,2,3,2,3
"2421",2421,10,5,5,16,3,1,101,1,1,1,24,4,1,4,1,6,1,24,3,2,3
"2422",2422,10,5,5,23,4,5,501,2,99,1,999,9,1,4,5,4,1,42,11,2,8
"2423",2423,10,5,5,12,3,6,601,2,99,1,20,4,1,2,2,3,2,30,3,2,3
"2424",2424,10,5,5,12,3,6,601,2,99,2,43,6,1,2,2,3,2,30,7,2,4
"2425",2425,10,5,5,12,3,6,601,2,99,1,6,3,2,2,2,3,2,30,1,2,2
"2426",2426,10,5,5,10,2,10,1003,2,99,2,23,4,1,4,1,6,1,24,3,2,3
"2427",2427,10,5,5,10,2,10,1003,2,99,1,19,4,1,4,1,6,1,24,2,2,3
"2428",2428,10,5,5,16,3,16,1609,2,99,2,20,4,1,2,99,6,2,19,3,2,3
"2429",2429,10,5,5,16,3,16,1609,2,99,2,28,5,1,2,99,6,2,19,4,2,3
"2430",2430,10,5,5,16,3,16,1609,2,99,2,57,7,1,2,99,6,2,19,10,2,5
"2431",2431,10,5,5,16,3,16,1609,2,99,1,11,4,2,2,99,6,2,19,1,2,2
"2432",2432,10,5,5,13,3,15,1501,2,99,1,37,5,1,4,2,5,1,21,6,2,4
"2433",2433,10,5,5,13,3,15,1501,2,99,1,32,5,1,4,1,4,1,21,5,2,4
"2434",2434,10,5,5,14,3,2,201,2,99,2,18,4,1,4,1,4,1,21,2,2,3
"2435",2435,10,5,5,1,1,7,701,2,99,1,36,5,1,3,3,2,3,44,6,2,4
"2436",2436,11,5,6,1,1,1,101,1,1,1,49,6,1,10,2,6,1,20,8,2,5
"2437",2437,11,5,6,2,1,1,101,1,10,2,25,5,1,1,5,4,1,44,4,2,3
"2438",2438,11,5,6,2,1,1,101,1,10,2,34,5,1,1,5,4,1,44,5,2,4
"2439",2439,11,5,6,2,1,1,101,1,10,2,34,5,1,1,5,4,1,44,5,2,4
"2440",2440,11,5,6,1,1,19,1901,2,99,1,28,5,1,1,11,6,1,46,4,2,3
"2441",2441,11,5,6,0,1,10,1001,2,99,1,19,4,1,4,5,6,2,21,2,2,3
"2442",2442,11,5,6,0,1,10,1001,2,99,1,17,4,2,4,5,6,2,21,2,2,3
"2443",2443,11,5,6,5,1,11,1101,2,99,1,23,4,1,4,14,6,3,21,3,2,3
"2444",2444,11,5,6,19,4,9,921,2,99,1,22,4,1,4,99,6,2,99,3,2,3
"2445",2445,11,5,6,19,4,9,921,2,99,1,24,4,1,4,99,6,2,99,3,2,3
"2446",2446,11,5,6,2,1,13,1301,2,99,1,999,9,1,5,6,2,2,99,11,1,8
"2447",2447,11,5,6,2,1,13,1301,2,99,1,37,5,1,5,6,2,2,99,6,2,4
"2448",2448,11,5,6,2,1,13,1301,2,99,1,20,4,1,5,6,2,2,99,3,2,3
"2449",2449,11,5,6,12,3,13,1301,2,99,1,13,4,2,4,3,6,1,24,1,2,2
"2450",2450,11,5,6,10,2,14,1401,2,99,1,18,4,1,3,9,6,3,99,2,1,3
"2451",2451,11,5,6,10,2,14,1401,2,99,2,18,4,1,3,9,6,3,99,2,2,3
"2452",2452,11,5,6,10,2,14,1401,2,99,1,18,4,1,3,9,6,3,99,2,2,3
"2453",2453,11,5,6,10,2,14,1401,2,99,1,20,4,1,3,9,6,3,99,3,2,3
"2454",2454,11,5,6,22,4,3,301,2,99,1,28,5,1,4,1,6,3,42,4,1,3
"2455",2455,12,5,7,21,4,1,101,1,1,1,64,8,1,10,2,4,1,20,10,2,6
"2456",2456,12,5,7,21,4,1,101,1,1,2,41,6,1,1,4,4,1,44,7,2,4
"2457",2457,12,5,7,5,1,1,101,1,10,1,999,9,1,4,5,6,2,99,11,1,8
"2458",2458,12,5,7,5,1,1,115,2,99,1,36,5,1,4,5,6,1,99,6,1,4
"2459",2459,12,5,7,8,2,1,110,1,8,1,25,5,1,9,7,6,2,22,4,2,3
"2460",2460,12,5,7,8,2,1,110,1,8,1,32,5,1,9,7,6,2,22,5,2,4
"2461",2461,12,5,7,8,2,1,110,1,8,1,48,6,1,9,7,6,2,22,8,2,5
"2462",2462,12,5,7,8,2,1,110,1,8,2,50,7,1,9,7,6,2,22,9,2,5
"2463",2463,12,5,7,8,2,1,110,1,8,1,12,4,2,9,7,6,2,22,1,2,2
"2464",2464,12,5,7,8,2,1,110,1,8,2,10,4,2,9,7,6,2,22,1,2,2
"2465",2465,12,5,7,8,2,1,110,1,8,2,7,3,2,9,7,6,2,22,1,2,2
"2466",2466,12,5,7,18,4,19,1901,2,99,1,30,5,1,99,99,6,3,99,5,2,4
"2467",2467,12,5,7,18,4,19,1901,2,99,1,29,5,1,99,99,6,3,99,4,2,3
"2468",2468,12,5,7,20,4,9,901,2,99,1,36,5,1,4,4,5,1,42,6,2,4
"2469",2469,12,5,7,17,3,12,1201,2,99,1,35,5,1,4,99,6,1,99,6,1,4
"2470",2470,12,5,7,20,4,12,1201,2,99,1,23,4,1,4,1,6,3,42,3,2,3
"2471",2471,12,5,7,20,4,12,1201,2,99,2,32,5,1,4,1,6,3,42,5,2,4
"2472",2472,12,5,7,19,4,13,1301,2,99,1,15,4,2,3,3,6,3,44,2,2,3
"2473",2473,12,5,7,0,1,16,1601,2,99,1,25,5,1,4,1,6,1,37,4,2,3
"2474",2474,12,5,7,1,1,18,1801,2,99,1,33,5,1,1,9,6,2,17,5,1,4
"2475",2475,12,5,7,2,1,4,401,2,99,1,24,4,1,4,9,2,1,40,3,2,3
"2476",2476,12,5,7,2,1,4,401,2,99,1,18,4,1,4,4,5,1,99,2,2,3
"2477",2477,13,5,1,15,3,1,101,1,1,1,20,4,1,4,1,5,1,42,3,2,3
"2478",2478,13,5,1,15,3,1,101,1,1,1,21,4,1,4,3,4,1,24,3,2,3
"2479",2479,13,5,1,23,4,1,115,2,99,1,29,5,1,4,1,5,1,2,4,2,3
"2480",2480,13,5,1,14,3,22,2201,2,99,2,73,8,1,2,7,3,2,13,10,1,7
"2481",2481,13,5,1,22,4,22,2201,2,99,1,38,5,1,4,3,6,1,99,6,2,4
"2482",2482,13,5,1,22,4,22,2201,2,99,2,24,4,1,4,3,6,1,99,3,2,3
"2483",2483,13,5,1,16,3,22,2201,2,99,1,25,5,1,9,3,4,1,44,4,2,3
"2484",2484,13,5,1,16,3,22,2201,2,99,2,17,4,2,2,4,6,1,34,2,2,3
"2485",2485,13,5,1,16,3,22,2201,2,99,1,28,5,1,4,2,5,1,36,4,2,3
"2486",2486,13,5,1,16,3,22,2201,2,99,2,18,4,1,9,3,4,1,44,2,2,3
"2487",2487,13,5,1,16,3,22,2201,2,99,1,33,5,1,9,3,4,1,44,5,2,4
"2488",2488,13,5,1,16,3,22,2201,2,99,2,59,7,1,9,3,4,1,44,10,2,5
"2489",2489,13,5,1,16,3,22,2201,2,99,1,72,8,1,9,3,4,1,44,10,2,7
"2490",2490,13,5,1,16,3,22,2201,2,99,1,40,6,1,9,3,4,1,44,7,2,4
"2491",2491,13,5,1,16,3,22,2201,2,99,1,63,8,1,9,3,4,1,44,10,2,6
"2492",2492,13,5,1,16,3,22,2201,2,99,2,35,5,1,9,3,4,1,44,6,2,4
"2493",2493,13,5,1,16,3,22,2201,2,99,1,15,4,2,4,1,4,1,21,2,2,3
"2494",2494,13,5,1,16,3,22,2201,2,99,2,32,5,1,4,1,6,1,99,5,2,4
"2495",2495,13,5,1,15,3,5,501,1,1,1,32,5,1,4,99,6,1,99,5,2,4
"2496",2496,13,5,1,21,4,6,601,2,99,1,28,5,1,4,1,5,2,99,4,2,3
"2497",2497,14,5,2,15,3,1,101,1,9,2,24,4,1,4,5,4,1,42,3,2,3
"2498",2498,14,5,2,10,2,1,102,2,99,2,28,5,1,12,2,3,2,22,4,2,3
"2499",2499,14,5,2,3,1,1,110,2,99,1,30,5,1,4,99,5,1,21,5,2,4
"2500",2500,14,5,2,3,1,1,110,2,99,1,999,9,1,4,5,4,1,99,11,2,8
"2501",2501,14,5,2,21,4,1,110,1,6,2,28,5,1,1,2,6,2,37,4,2,3
"2502",2502,14,5,2,21,4,1,110,1,6,2,21,4,1,1,2,6,2,37,3,2,3
"2503",2503,14,5,2,18,4,10,1001,2,99,1,47,6,1,3,5,6,2,44,8,2,5
"2504",2504,14,5,2,17,3,16,1601,2,99,1,26,5,1,2,4,6,3,37,4,1,3
"2505",2505,14,5,2,13,3,18,1801,2,99,1,14,4,2,5,2,6,2,47,1,1,2
"2506",2506,15,5,3,15,3,1,101,1,5,2,48,6,1,4,5,4,1,42,8,2,5
"2507",2507,15,5,3,2,1,1,117,2,99,1,26,5,1,4,1,5,1,14,4,2,3
"2508",2508,15,5,3,3,1,1,101,1,3,1,28,5,1,4,1,5,1,14,4,2,3
"2509",2509,15,5,3,18,4,1,101,1,19,1,44,6,1,4,1,6,1,99,7,2,4
"2510",2510,15,5,3,21,4,1,108,1,6,1,24,4,1,4,4,6,1,21,3,2,3
"2511",2511,15,5,3,1,1,1,105,2,99,1,50,7,1,5,99,6,1,15,9,1,5
"2512",2512,15,5,3,1,1,1,105,2,99,1,35,5,1,5,2,6,1,15,6,1,4
"2513",2513,15,5,3,1,1,1,105,2,99,1,53,7,1,5,2,6,1,15,9,2,5
"2514",2514,15,5,3,1,1,1,105,2,99,1,29,5,1,5,2,6,1,15,4,2,3
"2515",2515,15,5,3,5,1,6,603,2,99,1,22,4,1,4,99,6,2,99,3,1,3
"2516",2516,15,5,3,17,3,14,1406,2,99,2,41,6,1,9,99,4,3,99,7,2,4
"2517",2517,15,5,3,17,3,14,1406,2,99,1,18,4,1,9,99,4,3,99,2,2,3
"2518",2518,15,5,3,17,3,14,1406,2,99,1,19,4,1,9,99,4,3,99,2,2,3
"2519",2519,15,5,3,17,3,14,1406,2,99,1,37,5,1,9,99,4,3,99,6,2,4
"2520",2520,15,5,3,17,3,14,1406,2,99,1,15,4,2,9,99,4,3,99,2,2,3
